imgUrl,questionStr,answerGroups,answerQuestions,question_id
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000283682.jpg""","""What are these people doing?""","[[{""id"": ""g0.0"", ""content"": ""preparing to eat""}, {""id"": ""g0.1"", ""content"": ""having dinner""}], [{""id"": ""g1.0"", ""content"": ""dining""}], [{""id"": ""g2.0"", ""content"": ""smiling""}], [{""id"": ""g3.0"", ""content"": ""taking picture""}, {""id"": ""g3.1"", ""content"": ""smiling for camera""}], [{""id"": ""g4.0"", ""content"": ""eating""}], [{""id"": ""g5.0"", ""content"": ""celebrating""}], [{""id"": ""g6.0"", ""content"": ""sitting""}], [{""id"": ""g7.0"", ""content"": ""posing""}]]","[""What are these people doing?"", ""What are these people doing?"", ""What are these people doing?"", ""What are these people doing?"", ""What are these people doing?"", ""What are these people doing?"", ""What are these people doing?"", ""What are these people doing?""]",283682001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000348801.jpg""","""What do you see the boy doing?""","[[{""id"": ""g0.0"", ""content"": ""playing""}], [{""id"": ""g1.0"", ""content"": ""playing video games""}, {""id"": ""g1.1"", ""content"": ""playing video game""}], [{""id"": ""g2.0"", ""content"": ""holding wii remote""}, {""id"": ""g2.1"", ""content"": ""playing wii""}], [{""id"": ""g3.0"", ""content"": ""holding""}, {""id"": ""g3.1"", ""content"": ""standing""}], [{""id"": ""g4.0"", ""content"": ""games""}]]","[""What do you see the boy doing?"", ""What do you see the boy doing?"", ""What do you see the boy doing?"", ""What do you see the boy doing?"", ""What do you see the boy doing?""]",348801009
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000351972.jpg""","""Most of the books are about what animal?""","[[{""id"": ""g0.0"", ""content"": ""dogs""}], [{""id"": ""g1.0"", ""content"": ""pigs""}], [{""id"": ""g2.0"", ""content"": ""dog""}], [{""id"": ""g3.0"", ""content"": ""tiger""}], [{""id"": ""g4.0"", ""content"": ""cat""}], [{""id"": ""g5.0"", ""content"": ""unknown""}], [{""id"": ""g6.0"", ""content"": ""1""}], [{""id"": ""g7.0"", ""content"": ""elephants""}], [{""id"": ""g8.0"", ""content"": ""too dark to see""}]]","[""Most of the books are about what animal?"", ""Most of the books are about what animal?"", ""Most of the books are about what animal?"", ""Most of the books are about what animal?"", ""Most of the books are about what animal?"", ""Most of the books are about what animal?"", ""Most of the books are about what animal?"", ""Most of the books are about what animal?"", ""Most of the books are about what animal?""]",351972051
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000010136.jpg""","""What famous book and movie is shown in a white case?""","[[{""id"": ""g0.0"", ""content"": ""none""}], [{""id"": ""g1.0"", ""content"": ""goonies""}], [{""id"": ""g2.0"", ""content"": ""bible""}], [{""id"": ""g3.0"", ""content"": ""taxi""}], [{""id"": ""g4.0"", ""content"": ""lord of rings""}], [{""id"": ""g5.0"", ""content"": ""no""}], [{""id"": ""g6.0"", ""content"": ""can't see""}], [{""id"": ""g7.0"", ""content"": ""star wars""}]]","[""What famous book and movie is shown in a white case?"", ""What famous book and movie is shown in a white case?"", ""What famous book and movie is shown in a white case?"", ""What famous book and movie is shown in a white case?"", ""What famous book and movie is shown in a white case?"", ""What famous book and movie is shown in a white case?"", ""What famous book and movie is shown in a white case?"", ""What famous book and movie is shown in a white case?""]",10136000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000216116.jpg""","""What are the two oval raised metal structures?""","[[{""id"": ""g0.0"", ""content"": ""brakes""}], [{""id"": ""g1.0"", ""content"": ""foot buttons""}], [{""id"": ""g2.0"", ""content"": ""pedals""}], [{""id"": ""g3.0"", ""content"": ""paddles""}], [{""id"": ""g4.0"", ""content"": ""yes""}], [{""id"": ""g5.0"", ""content"": ""foot holders""}], [{""id"": ""g6.0"", ""content"": ""footholds""}], [{""id"": ""g7.0"", ""content"": ""don't know""}], [{""id"": ""g8.0"", ""content"": ""steps""}]]","[""What are the two oval raised metal structures?"", ""What are the two oval raised metal structures?"", ""What are the two oval raised metal structures?"", ""What are the two oval raised metal structures?"", ""What are the two oval raised metal structures?"", ""What are the two oval raised metal structures?"", ""What are the two oval raised metal structures?"", ""What are the two oval raised metal structures?"", ""What are the two oval raised metal structures?""]",216116000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000126794.jpg""","""What is cast?""","[[{""id"": ""g0.0"", ""content"": ""firehiderget""}, {""id"": ""g0.1"", ""content"": ""fire hydrant""}], [{""id"": ""g1.0"", ""content"": ""hydrant""}], [{""id"": ""g2.0"", ""content"": ""no""}], [{""id"": ""g3.0"", ""content"": ""shadow""}, {""id"": ""g3.1"", ""content"": ""hydrant and lamp base""}], [{""id"": ""g4.0"", ""content"": ""fire hydrant""}], [{""id"": ""g5.0"", ""content"": ""snow""}], [{""id"": ""g6.0"", ""content"": ""iron""}]]","[""What is cast?"", ""What is cast?"", ""What is cast?"", ""What is cast?"", ""What is cast?"", ""What is cast?"", ""What is cast?""]",126794001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000151573.jpg""","""Where is the toilet brush?""","[[{""id"": ""g0.0"", ""content"": ""in closet""}, {""id"": ""g0.1"", ""content"": ""next to toilet""}], [{""id"": ""g1.0"", ""content"": ""no brush""}, {""id"": ""g1.1"", ""content"": ""no""}], [{""id"": ""g2.0"", ""content"": ""not in photo""}, {""id"": ""g2.1"", ""content"": ""right""}, {""id"": ""g2.2"", ""content"": ""not there""}], [{""id"": ""g3.0"", ""content"": ""underneath sink""}], [{""id"": ""g4.0"", ""content"": ""nowhere""}]]","[""Where is the toilet brush?"", ""Where is the toilet brush?"", ""Where is the toilet brush?"", ""Where is the toilet brush?"", ""Where is the toilet brush?""]",151573004
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000253122.jpg""","""Where is this picture taken?""","[[{""id"": ""g0.0"", ""content"": ""studio""}], [{""id"": ""g1.0"", ""content"": ""salt desert""}], [{""id"": ""g2.0"", ""content"": ""at sand flat""}], [{""id"": ""g3.0"", ""content"": ""outside""}], [{""id"": ""g4.0"", ""content"": ""snow""}], [{""id"": ""g5.0"", ""content"": ""salt flats""}], [{""id"": ""g6.0"", ""content"": ""mountains""}], [{""id"": ""g7.0"", ""content"": ""alaska""}]]","[""Where is this picture taken?"", ""Where is this picture taken?"", ""Where is this picture taken?"", ""Where is this picture taken?"", ""Where is this picture taken?"", ""Where is this picture taken?"", ""Where is this picture taken?"", ""Where is this picture taken?""]",253122000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000364590.jpg""","""What breed of dog is pictured?""","[[{""id"": ""g0.0"", ""content"": ""mini doberman""}, {""id"": ""g0.1"", ""content"": ""mini pinscher""}], [{""id"": ""g1.0"", ""content"": ""chihuahua""}], [{""id"": ""g2.0"", ""content"": ""doberman pinscher""}, {""id"": ""g2.1"", ""content"": ""doberman""}], [{""id"": ""g3.0"", ""content"": ""rottweiler""}], [{""id"": ""g4.0"", ""content"": ""beagle""}, {""id"": ""g4.1"", ""content"": ""dachshund""}]]","[""What breed of dog is pictured?"", ""What breed of dog is pictured?"", ""What breed of dog is pictured?"", ""What breed of dog is pictured?"", ""What breed of dog is pictured?""]",364590002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000451032.jpg""","""Why are there so many desserts on the table?""","[[{""id"": ""g0.0"", ""content"": ""buffet""}], [{""id"": ""g1.0"", ""content"": ""restaurant kitchen""}], [{""id"": ""g2.0"", ""content"": ""restaurant""}], [{""id"": ""g3.0"", ""content"": ""having party""}], [{""id"": ""g4.0"", ""content"": ""dessert bar""}], [{""id"": ""g5.0"", ""content"": ""it's party""}], [{""id"": ""g6.0"", ""content"": ""party""}], [{""id"": ""g7.0"", ""content"": ""buffett""}]]","[""Why are there so many desserts on the table?"", ""Why are there so many desserts on the table?"", ""Why are there so many desserts on the table?"", ""Why are there so many desserts on the table?"", ""Why are there so many desserts on the table?"", ""Why are there so many desserts on the table?"", ""Why are there so many desserts on the table?"", ""Why are there so many desserts on the table?""]",451032003
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000126408.jpg""","""Why does the man have a beard?""","[[{""id"": ""g0.0"", ""content"": ""didn't shave""}], [{""id"": ""g1.0"", ""content"": ""to keep warm""}, {""id"": ""g1.1"", ""content"": ""for personal pleasure""}], [{""id"": ""g2.0"", ""content"": ""stylish""}], [{""id"": ""g3.0"", ""content"": ""likes it""}], [{""id"": ""g4.0"", ""content"": ""no shave november""}, {""id"": ""g4.1"", ""content"": ""he didn't want to shave""}], [{""id"": ""g5.0"", ""content"": ""scars""}], [{""id"": ""g6.0"", ""content"": ""yes""}], [{""id"": ""g7.0"", ""content"": ""he's hasn't shaved""}]]","[""Why does the man have a beard?"", ""Why does the man have a beard?"", ""Why does the man have a beard?"", ""Why does the man have a beard?"", ""Why does the man have a beard?"", ""Why does the man have a beard?"", ""Why does the man have a beard?"", ""Why does the man have a beard?""]",126408006
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000434986.jpg""","""What do their outfits have in common?""","[[{""id"": ""g0.0"", ""content"": ""cotton""}], [{""id"": ""g1.0"", ""content"": ""nothing""}], [{""id"": ""g2.0"", ""content"": ""they are comfortable""}], [{""id"": ""g3.0"", ""content"": ""shoes""}], [{""id"": ""g4.0"", ""content"": ""baggy""}], [{""id"": ""g5.0"", ""content"": ""casual""}], [{""id"": ""g6.0"", ""content"": ""unknown""}], [{""id"": ""g7.0"", ""content"": ""pants""}]]","[""What do their outfits have in common?"", ""What do their outfits have in common?"", ""What do their outfits have in common?"", ""What do their outfits have in common?"", ""What do their outfits have in common?"", ""What do their outfits have in common?"", ""What do their outfits have in common?"", ""What do their outfits have in common?""]",434986024
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000489415.jpg""","""Why is there a reflection in the glass?""","[[{""id"": ""g0.0"", ""content"": ""yes""}], [{""id"": ""g1.0"", ""content"": ""mirror""}], [{""id"": ""g2.0"", ""content"": ""because of sun""}, {""id"": ""g2.1"", ""content"": ""because of light""}], [{""id"": ""g3.0"", ""content"": ""outside light""}, {""id"": ""g3.1"", ""content"": ""light""}], [{""id"": ""g4.0"", ""content"": ""sunlight""}], [{""id"": ""g5.0"", ""content"": ""lighting""}], [{""id"": ""g6.0"", ""content"": ""person standing""}], [{""id"": ""g7.0"", ""content"": ""daylight""}]]","[""Why is there a reflection in the glass?"", ""Why is there a reflection in the glass?"", ""Why is there a reflection in the glass?"", ""Why is there a reflection in the glass?"", ""Why is there a reflection in the glass?"", ""Why is there a reflection in the glass?"", ""Why is there a reflection in the glass?"", ""Why is there a reflection in the glass?""]",489415001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000228340.jpg""","""Where is the blue car?""","[[{""id"": ""g0.0"", ""content"": ""on left near bridge""}, {""id"": ""g0.1"", ""content"": ""beneath bridge""}, {""id"": ""g0.2"", ""content"": ""by river""}], [{""id"": ""g1.0"", ""content"": ""under that tracks""}, {""id"": ""g1.1"", ""content"": ""to left""}, {""id"": ""g1.2"", ""content"": ""in front of white car""}], [{""id"": ""g2.0"", ""content"": ""parking lot""}, {""id"": ""g2.1"", ""content"": ""parking area""}, {""id"": ""g2.2"", ""content"": ""in parking lot""}]]","[""Where is the blue car?"", ""Where is the blue car?"", ""Where is the blue car?""]",228340002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000027394.jpg""","""What flag is in the middle front row?""","[[{""id"": ""g0.0"", ""content"": ""lynn jim""}], [{""id"": ""g1.0"", ""content"": ""spokane washington""}], [{""id"": ""g2.0"", ""content"": ""usa""}], [{""id"": ""g3.0"", ""content"": ""no flag""}], [{""id"": ""g4.0"", ""content"": ""striped""}], [{""id"": ""g5.0"", ""content"": ""american""}], [{""id"": ""g6.0"", ""content"": ""japanese""}, {""id"": ""g6.1"", ""content"": ""japan""}], [{""id"": ""g7.0"", ""content"": ""stripped""}]]","[""What flag is in the middle front row?"", ""What flag is in the middle front row?"", ""What flag is in the middle front row?"", ""What flag is in the middle front row?"", ""What flag is in the middle front row?"", ""What flag is in the middle front row?"", ""What flag is in the middle front row?"", ""What flag is in the middle front row?""]",27394004
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000380034.jpg""","""What pattern is on the girls' dresses?""","[[{""id"": ""g0.0"", ""content"": ""no pattern""}], [{""id"": ""g1.0"", ""content"": ""none""}], [{""id"": ""g2.0"", ""content"": ""polka dots""}], [{""id"": ""g3.0"", ""content"": ""plain""}], [{""id"": ""g4.0"", ""content"": ""squares""}], [{""id"": ""g5.0"", ""content"": ""solid""}], [{""id"": ""g6.0"", ""content"": ""grid""}], [{""id"": ""g7.0"", ""content"": ""checkered""}], [{""id"": ""g8.0"", ""content"": ""plaid""}]]","[""What pattern is on the girls' dresses?"", ""What pattern is on the girls' dresses?"", ""What pattern is on the girls' dresses?"", ""What pattern is on the girls' dresses?"", ""What pattern is on the girls' dresses?"", ""What pattern is on the girls' dresses?"", ""What pattern is on the girls' dresses?"", ""What pattern is on the girls' dresses?"", ""What pattern is on the girls' dresses?""]",380034002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000323958.jpg""","""What does the golden character on the wall mean?""","[[{""id"": ""g0.0"", ""content"": ""partnership""}], [{""id"": ""g1.0"", ""content"": ""government""}], [{""id"": ""g2.0"", ""content"": ""star""}], [{""id"": ""g3.0"", ""content"": ""unknown""}], [{""id"": ""g4.0"", ""content"": ""peace""}], [{""id"": ""g5.0"", ""content"": ""china""}], [{""id"": ""g6.0"", ""content"": ""honor""}], [{""id"": ""g7.0"", ""content"": ""pride""}], [{""id"": ""g8.0"", ""content"": ""happy meeting""}]]","[""What does the golden character on the wall mean?"", ""What does the golden character on the wall mean?"", ""What does the golden character on the wall mean?"", ""What does the golden character on the wall mean?"", ""What does the golden character on the wall mean?"", ""What does the golden character on the wall mean?"", ""What does the golden character on the wall mean?"", ""What does the golden character on the wall mean?"", ""What does the golden character on the wall mean?""]",323958000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000260029.jpg""","""Where are the items in the picture?""","[[{""id"": ""g0.0"", ""content"": ""on table""}], [{""id"": ""g1.0"", ""content"": ""table""}, {""id"": ""g1.1"", ""content"": ""coffee table""}], [{""id"": ""g2.0"", ""content"": ""notes""}], [{""id"": ""g3.0"", ""content"": ""desk""}], [{""id"": ""g4.0"", ""content"": ""books""}, {""id"": ""g4.1"", ""content"": ""books and electronics""}]]","[""Where are the items in the picture?"", ""Where are the items in the picture?"", ""Where are the items in the picture?"", ""Where are the items in the picture?"", ""Where are the items in the picture?""]",260029000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000485064.jpg""","""How big is this truck?""","[[{""id"": ""g0.0"", ""content"": ""medium size""}, {""id"": ""g0.1"", ""content"": ""medium""}], [{""id"": ""g1.0"", ""content"": ""i don't know""}, {""id"": ""g1.1"", ""content"": ""not big""}], [{""id"": ""g2.0"", ""content"": ""15 feet long""}, {""id"": ""g2.1"", ""content"": ""10 feet""}], [{""id"": ""g3.0"", ""content"": ""7 ft""}, {""id"": ""g3.1"", ""content"": ""20 ft""}], [{""id"": ""g4.0"", ""content"": ""mid-size""}]]","[""How big is this truck?"", ""How big is this truck?"", ""How big is this truck?"", ""How big is this truck?"", ""How big is this truck?""]",485064002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000206161.jpg""","""What's in this room?""","[[{""id"": ""g0.0"", ""content"": ""appliances""}], [{""id"": ""g1.0"", ""content"": ""fridge""}, {""id"": ""g1.1"", ""content"": ""refrigerator""}], [{""id"": ""g2.0"", ""content"": ""kitchen appliances""}], [{""id"": ""g3.0"", ""content"": ""oven""}], [{""id"": ""g4.0"", ""content"": ""fridge and stove""}, {""id"": ""g4.1"", ""content"": ""refrigerator and stove""}]]","[""What's in this room?"", ""What's in this room?"", ""What's in this room?"", ""What's in this room?"", ""What's in this room?""]",206161006
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000338235.jpg""","""What kind of flower is this?""","[[{""id"": ""g0.0"", ""content"": ""daisy""}], [{""id"": ""g1.0"", ""content"": ""lilac""}], [{""id"": ""g2.0"", ""content"": ""daffodil""}], [{""id"": ""g3.0"", ""content"": ""dahlia""}], [{""id"": ""g4.0"", ""content"": ""lily""}], [{""id"": ""g5.0"", ""content"": ""columbine""}], [{""id"": ""g6.0"", ""content"": ""iris""}], [{""id"": ""g7.0"", ""content"": ""not sure""}]]","[""What kind of flower is this?"", ""What kind of flower is this?"", ""What kind of flower is this?"", ""What kind of flower is this?"", ""What kind of flower is this?"", ""What kind of flower is this?"", ""What kind of flower is this?"", ""What kind of flower is this?""]",338235013
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000432486.jpg""","""Where are the flowers?""","[[{""id"": ""g0.0"", ""content"": ""vase in window""}, {""id"": ""g0.1"", ""content"": ""in vase""}], [{""id"": ""g1.0"", ""content"": ""window sill""}, {""id"": ""g1.1"", ""content"": ""by window""}], [{""id"": ""g2.0"", ""content"": ""windowsill""}], [{""id"": ""g3.0"", ""content"": ""vase""}], [{""id"": ""g4.0"", ""content"": ""on windowsill""}]]","[""Where are the flowers?"", ""Where are the flowers?"", ""Where are the flowers?"", ""Where are the flowers?"", ""Where are the flowers?""]",432486001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000166920.jpg""","""Which train station is this?""","[[{""id"": ""g0.0"", ""content"": ""main""}], [{""id"": ""g1.0"", ""content"": ""new york""}], [{""id"": ""g2.0"", ""content"": ""248""}], [{""id"": ""g3.0"", ""content"": ""don't know""}], [{""id"": ""g4.0"", ""content"": ""unknown""}], [{""id"": ""g5.0"", ""content"": ""london""}], [{""id"": ""g6.0"", ""content"": ""central station""}], [{""id"": ""g7.0"", ""content"": ""asbury""}]]","[""Which train station is this?"", ""Which train station is this?"", ""Which train station is this?"", ""Which train station is this?"", ""Which train station is this?"", ""Which train station is this?"", ""Which train station is this?"", ""Which train station is this?""]",166920025
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000307125.jpg""","""What style of font is the text written in?""","[[{""id"": ""g0.0"", ""content"": ""emo""}], [{""id"": ""g1.0"", ""content"": ""cursive""}], [{""id"": ""g2.0"", ""content"": ""old english""}, {""id"": ""g2.1"", ""content"": ""old times roman""}], [{""id"": ""g3.0"", ""content"": ""pandora's perspective""}], [{""id"": ""g4.0"", ""content"": ""pandora""}], [{""id"": ""g5.0"", ""content"": ""script""}], [{""id"": ""g6.0"", ""content"": ""fancy""}]]","[""What style of font is the text written in?"", ""What style of font is the text written in?"", ""What style of font is the text written in?"", ""What style of font is the text written in?"", ""What style of font is the text written in?"", ""What style of font is the text written in?"", ""What style of font is the text written in?""]",307125001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000295853.jpg""","""What is the train for?""","[[{""id"": ""g0.0"", ""content"": ""moving cargo""}], [{""id"": ""g1.0"", ""content"": ""industrial""}], [{""id"": ""g2.0"", ""content"": ""freight train""}], [{""id"": ""g3.0"", ""content"": ""hauling""}], [{""id"": ""g4.0"", ""content"": ""1""}], [{""id"": ""g5.0"", ""content"": ""travel""}], [{""id"": ""g6.0"", ""content"": ""people""}], [{""id"": ""g7.0"", ""content"": ""transport""}], [{""id"": ""g8.0"", ""content"": ""cargo""}]]","[""What is the train for?"", ""What is the train for?"", ""What is the train for?"", ""What is the train for?"", ""What is the train for?"", ""What is the train for?"", ""What is the train for?"", ""What is the train for?"", ""What is the train for?""]",295853014
