imgUrl,questionStr,answerGroups,answerQuestions,question_id
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000359180.jpg""","""What is the child making?""","[[{""id"": ""g0.0"", ""content"": ""singing""}], [{""id"": ""g1.0"", ""content"": ""nothing""}], [{""id"": ""g2.0"", ""content"": ""food""}], [{""id"": ""g3.0"", ""content"": ""picture video""}, {""id"": ""g3.1"", ""content"": ""video""}], [{""id"": ""g4.0"", ""content"": ""picture""}], [{""id"": ""g5.0"", ""content"": ""toothpaste""}], [{""id"": ""g6.0"", ""content"": ""film""}], [{""id"": ""g7.0"", ""content"": ""brushing his teeth""}]]","[""What is the child making?"", ""What is the child making?"", ""What is the child making?"", ""What is the child making?"", ""What is the child making?"", ""What is the child making?"", ""What is the child making?"", ""What is the child making?""]",359180006
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000013284.jpg""","""What color shirt is the bear on the left wearing?""","[[{""id"": ""g0.0"", ""content"": ""pink""}], [{""id"": ""g1.0"", ""content"": ""no shirt""}, {""id"": ""g1.1"", ""content"": ""none""}], [{""id"": ""g2.0"", ""content"": ""tan""}], [{""id"": ""g3.0"", ""content"": ""white""}], [{""id"": ""g4.0"", ""content"": ""red""}]]","[""What color shirt is the bear on the left wearing?"", ""What color shirt is the bear on the left wearing?"", ""What color shirt is the bear on the left wearing?"", ""What color shirt is the bear on the left wearing?"", ""What color shirt is the bear on the left wearing?""]",13284001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000168738.jpg""","""What is the person dressed as?""","[[{""id"": ""g0.0"", ""content"": ""human being""}], [{""id"": ""g1.0"", ""content"": ""no""}], [{""id"": ""g2.0"", ""content"": ""banana salesperson""}], [{""id"": ""g3.0"", ""content"": ""girl""}], [{""id"": ""g4.0"", ""content"": ""woman""}], [{""id"": ""g5.0"", ""content"": ""asian""}], [{""id"": ""g6.0"", ""content"": ""fruit seller""}, {""id"": ""g6.1"", ""content"": ""food cart seller""}], [{""id"": ""g7.0"", ""content"": ""herself""}]]","[""What is the person dressed as?"", ""What is the person dressed as?"", ""What is the person dressed as?"", ""What is the person dressed as?"", ""What is the person dressed as?"", ""What is the person dressed as?"", ""What is the person dressed as?"", ""What is the person dressed as?""]",168738019
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000378637.jpg""","""What is in the containers on the wall?""","[[{""id"": ""g0.0"", ""content"": ""knick knacks""}], [{""id"": ""g1.0"", ""content"": ""junk""}], [{""id"": ""g2.0"", ""content"": ""vase""}], [{""id"": ""g3.0"", ""content"": ""stuff""}], [{""id"": ""g4.0"", ""content"": ""nothing""}], [{""id"": ""g5.0"", ""content"": ""water""}], [{""id"": ""g6.0"", ""content"": ""no containers on wall""}], [{""id"": ""g7.0"", ""content"": ""picture""}]]","[""What is in the containers on the wall?"", ""What is in the containers on the wall?"", ""What is in the containers on the wall?"", ""What is in the containers on the wall?"", ""What is in the containers on the wall?"", ""What is in the containers on the wall?"", ""What is in the containers on the wall?"", ""What is in the containers on the wall?""]",378637004
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000238006.jpg""","""Where was the picture taken?""","[[{""id"": ""g0.0"", ""content"": ""outside""}, {""id"": ""g0.1"", ""content"": ""go mister""}], [{""id"": ""g1.0"", ""content"": ""borsch""}], [{""id"": ""g2.0"", ""content"": ""poland""}], [{""id"": ""g3.0"", ""content"": ""near gomisteri""}], [{""id"": ""g4.0"", ""content"": ""albania""}], [{""id"": ""g5.0"", ""content"": ""gomisteri""}], [{""id"": ""g6.0"", ""content"": ""foreign country""}], [{""id"": ""g7.0"", ""content"": ""korea""}]]","[""Where was the picture taken?"", ""Where was the picture taken?"", ""Where was the picture taken?"", ""Where was the picture taken?"", ""Where was the picture taken?"", ""Where was the picture taken?"", ""Where was the picture taken?"", ""Where was the picture taken?""]",238006001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000427745.jpg""","""What home security business has given the mousepad?""","[[{""id"": ""g0.0"", ""content"": ""aa home security""}], [{""id"": ""g1.0"", ""content"": ""no""}], [{""id"": ""g2.0"", ""content"": ""n/a""}], [{""id"": ""g3.0"", ""content"": ""atds""}], [{""id"": ""g4.0"", ""content"": ""laptop""}, {""id"": ""g4.1"", ""content"": ""blurry""}], [{""id"": ""g5.0"", ""content"": ""i don't know""}, {""id"": ""g5.1"", ""content"": ""adt""}], [{""id"": ""g6.0"", ""content"": ""adt""}]]","[""What home security business has given the mousepad?"", ""What home security business has given the mousepad?"", ""What home security business has given the mousepad?"", ""What home security business has given the mousepad?"", ""What home security business has given the mousepad?"", ""What home security business has given the mousepad?"", ""What home security business has given the mousepad?""]",427745008
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000423313.jpg""","""Whose bikes are these?""","[[{""id"": ""g0.0"", ""content"": ""customers""}], [{""id"": ""g1.0"", ""content"": ""citizens""}], [{""id"": ""g2.0"", ""content"": ""customers'""}, {""id"": ""g2.1"", ""content"": ""shoppers""}], [{""id"": ""g3.0"", ""content"": ""shoppers""}], [{""id"": ""g4.0"", ""content"": ""people's""}, {""id"": ""g4.1"", ""content"": ""owner's""}]]","[""Whose bikes are these?"", ""Whose bikes are these?"", ""Whose bikes are these?"", ""Whose bikes are these?"", ""Whose bikes are these?""]",423313002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000404812.jpg""","""What is the boy holding?""","[[{""id"": ""g0.0"", ""content"": ""remote control""}], [{""id"": ""g1.0"", ""content"": ""wiimote""}], [{""id"": ""g2.0"", ""content"": ""game controller""}, {""id"": ""g2.1"", ""content"": ""game control""}], [{""id"": ""g3.0"", ""content"": ""wii remote""}], [{""id"": ""g4.0"", ""content"": ""wii""}, {""id"": ""g4.1"", ""content"": ""wii controller""}]]","[""What is the boy holding?"", ""What is the boy holding?"", ""What is the boy holding?"", ""What is the boy holding?"", ""What is the boy holding?""]",404812002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000434943.jpg""","""What are the wires overhead?""","[[{""id"": ""g0.0"", ""content"": ""power lines""}, {""id"": ""g0.1"", ""content"": ""power for electrical trains""}], [{""id"": ""g1.0"", ""content"": ""trains""}], [{""id"": ""g2.0"", ""content"": ""yes""}], [{""id"": ""g3.0"", ""content"": ""electric""}], [{""id"": ""g4.0"", ""content"": ""electricity""}], [{""id"": ""g5.0"", ""content"": ""telephone polls""}], [{""id"": ""g6.0"", ""content"": ""power""}], [{""id"": ""g7.0"", ""content"": ""tower wires""}], [{""id"": ""g8.0"", ""content"": ""electrical""}]]","[""What are the wires overhead?"", ""What are the wires overhead?"", ""What are the wires overhead?"", ""What are the wires overhead?"", ""What are the wires overhead?"", ""What are the wires overhead?"", ""What are the wires overhead?"", ""What are the wires overhead?"", ""What are the wires overhead?""]",434943002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000265273.jpg""","""What kind of weather is she dressed for?""","[[{""id"": ""g0.0"", ""content"": ""spring""}], [{""id"": ""g1.0"", ""content"": ""colder""}], [{""id"": ""g2.0"", ""content"": ""winter""}], [{""id"": ""g3.0"", ""content"": ""mild""}], [{""id"": ""g4.0"", ""content"": ""cool""}], [{""id"": ""g5.0"", ""content"": ""fall""}], [{""id"": ""g6.0"", ""content"": ""cold""}], [{""id"": ""g7.0"", ""content"": ""warm""}]]","[""What kind of weather is she dressed for?"", ""What kind of weather is she dressed for?"", ""What kind of weather is she dressed for?"", ""What kind of weather is she dressed for?"", ""What kind of weather is she dressed for?"", ""What kind of weather is she dressed for?"", ""What kind of weather is she dressed for?"", ""What kind of weather is she dressed for?""]",265273006
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000360737.jpg""","""What type of car is in the background?""","[[{""id"": ""g0.0"", ""content"": ""passenger""}], [{""id"": ""g1.0"", ""content"": ""sedan""}], [{""id"": ""g2.0"", ""content"": ""gray""}, {""id"": ""g2.1"", ""content"": ""white""}], [{""id"": ""g3.0"", ""content"": ""nissan""}], [{""id"": ""g4.0"", ""content"": ""volvo""}], [{""id"": ""g5.0"", ""content"": ""chevy""}], [{""id"": ""g6.0"", ""content"": ""silver""}], [{""id"": ""g7.0"", ""content"": ""not possible""}], [{""id"": ""g8.0"", ""content"": ""honda""}]]","[""What type of car is in the background?"", ""What type of car is in the background?"", ""What type of car is in the background?"", ""What type of car is in the background?"", ""What type of car is in the background?"", ""What type of car is in the background?"", ""What type of car is in the background?"", ""What type of car is in the background?"", ""What type of car is in the background?""]",360737024
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000363570.jpg""","""Why is this blue and green?""","[[{""id"": ""g0.0"", ""content"": ""it's vegetable""}], [{""id"": ""g1.0"", ""content"": ""garden""}], [{""id"": ""g2.0"", ""content"": ""plants""}], [{""id"": ""g3.0"", ""content"": ""leaf""}], [{""id"": ""g4.0"", ""content"": ""plant life""}], [{""id"": ""g5.0"", ""content"": ""cold""}], [{""id"": ""g6.0"", ""content"": ""photosynthesis""}], [{""id"": ""g7.0"", ""content"": ""chlorophyll""}], [{""id"": ""g8.0"", ""content"": ""cauliflower""}]]","[""Why is this blue and green?"", ""Why is this blue and green?"", ""Why is this blue and green?"", ""Why is this blue and green?"", ""Why is this blue and green?"", ""Why is this blue and green?"", ""Why is this blue and green?"", ""Why is this blue and green?"", ""Why is this blue and green?""]",363570002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000315508.jpg""","""Where is the red X at?""","[[{""id"": ""g0.0"", ""content"": ""car""}], [{""id"": ""g1.0"", ""content"": ""not present""}], [{""id"": ""g2.0"", ""content"": ""road""}], [{""id"": ""g3.0"", ""content"": ""sign""}], [{""id"": ""g4.0"", ""content"": ""nowhere""}], [{""id"": ""g5.0"", ""content"": ""there is no red x""}, {""id"": ""g5.1"", ""content"": ""there is no x""}], [{""id"": ""g6.0"", ""content"": ""street""}], [{""id"": ""g7.0"", ""content"": ""stop light""}]]","[""Where is the red X at?"", ""Where is the red X at?"", ""Where is the red X at?"", ""Where is the red X at?"", ""Where is the red X at?"", ""Where is the red X at?"", ""Where is the red X at?"", ""Where is the red X at?""]",315508009
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000449103.jpg""","""What is the pattern of the awning in the background?""","[[{""id"": ""g0.0"", ""content"": ""striped""}], [{""id"": ""g1.0"", ""content"": ""plain color""}], [{""id"": ""g2.0"", ""content"": ""words""}], [{""id"": ""g3.0"", ""content"": ""triangles""}], [{""id"": ""g4.0"", ""content"": ""solid""}], [{""id"": ""g5.0"", ""content"": ""no awning""}], [{""id"": ""g6.0"", ""content"": ""stripe""}], [{""id"": ""g7.0"", ""content"": ""metal""}]]","[""What is the pattern of the awning in the background?"", ""What is the pattern of the awning in the background?"", ""What is the pattern of the awning in the background?"", ""What is the pattern of the awning in the background?"", ""What is the pattern of the awning in the background?"", ""What is the pattern of the awning in the background?"", ""What is the pattern of the awning in the background?"", ""What is the pattern of the awning in the background?""]",449103000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000281920.jpg""","""What is inside the bird?""","[[{""id"": ""g0.0"", ""content"": ""pepper""}], [{""id"": ""g1.0"", ""content"": ""seasoning""}], [{""id"": ""g2.0"", ""content"": ""cheese""}], [{""id"": ""g3.0"", ""content"": ""nothing""}], [{""id"": ""g4.0"", ""content"": ""no bird""}], [{""id"": ""g5.0"", ""content"": ""food""}], [{""id"": ""g6.0"", ""content"": ""pesto sauce""}, {""id"": ""g6.1"", ""content"": ""pesto""}], [{""id"": ""g7.0"", ""content"": ""stuffing""}]]","[""What is inside the bird?"", ""What is inside the bird?"", ""What is inside the bird?"", ""What is inside the bird?"", ""What is inside the bird?"", ""What is inside the bird?"", ""What is inside the bird?"", ""What is inside the bird?""]",281920002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000438329.jpg""","""What pattern is the man's shirt?""","[[{""id"": ""g0.0"", ""content"": ""branches""}], [{""id"": ""g1.0"", ""content"": ""splatter""}, {""id"": ""g1.1"", ""content"": ""splattered""}], [{""id"": ""g2.0"", ""content"": ""brown and red""}], [{""id"": ""g3.0"", ""content"": ""floral""}], [{""id"": ""g4.0"", ""content"": ""splotchy""}], [{""id"": ""g5.0"", ""content"": ""abstract""}], [{""id"": ""g6.0"", ""content"": ""leaves""}], [{""id"": ""g7.0"", ""content"": ""casuals""}], [{""id"": ""g8.0"", ""content"": ""maps""}]]","[""What pattern is the man's shirt?"", ""What pattern is the man's shirt?"", ""What pattern is the man's shirt?"", ""What pattern is the man's shirt?"", ""What pattern is the man's shirt?"", ""What pattern is the man's shirt?"", ""What pattern is the man's shirt?"", ""What pattern is the man's shirt?"", ""What pattern is the man's shirt?""]",438329005
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000465813.jpg""","""What type of sweater is the man wearing?""","[[{""id"": ""g0.0"", ""content"": ""pullover""}], [{""id"": ""g1.0"", ""content"": ""colorful one""}, {""id"": ""g1.1"", ""content"": ""colorful""}], [{""id"": ""g2.0"", ""content"": ""multicolor""}, {""id"": ""g2.1"", ""content"": ""multi-colored""}], [{""id"": ""g3.0"", ""content"": ""ugly""}], [{""id"": ""g4.0"", ""content"": ""green \""look at me!\"" sweater""}, {""id"": ""g4.1"", ""content"": ""weird colored sweater""}]]","[""What type of sweater is the man wearing?"", ""What type of sweater is the man wearing?"", ""What type of sweater is the man wearing?"", ""What type of sweater is the man wearing?"", ""What type of sweater is the man wearing?""]",465813000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000383888.jpg""","""What fruits are in this picture?""","[[{""id"": ""g0.0"", ""content"": ""no real fruits""}], [{""id"": ""g1.0"", ""content"": ""tomato""}, {""id"": ""g1.1"", ""content"": ""tomatoes""}], [{""id"": ""g2.0"", ""content"": ""none""}], [{""id"": ""g3.0"", ""content"": ""cantaloupe""}], [{""id"": ""g4.0"", ""content"": ""melon""}], [{""id"": ""g5.0"", ""content"": ""papaya""}], [{""id"": ""g6.0"", ""content"": ""plum""}], [{""id"": ""g7.0"", ""content"": ""grapes""}]]","[""What fruits are in this picture?"", ""What fruits are in this picture?"", ""What fruits are in this picture?"", ""What fruits are in this picture?"", ""What fruits are in this picture?"", ""What fruits are in this picture?"", ""What fruits are in this picture?"", ""What fruits are in this picture?""]",383888005
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000145366.jpg""","""What are the ducks standing behind?""","[[{""id"": ""g0.0"", ""content"": ""bank""}], [{""id"": ""g1.0"", ""content"": ""window""}], [{""id"": ""g2.0"", ""content"": ""building""}], [{""id"": ""g3.0"", ""content"": ""swan""}], [{""id"": ""g4.0"", ""content"": ""house""}], [{""id"": ""g5.0"", ""content"": ""swans""}], [{""id"": ""g6.0"", ""content"": ""bushes""}], [{""id"": ""g7.0"", ""content"": ""land""}]]","[""What are the ducks standing behind?"", ""What are the ducks standing behind?"", ""What are the ducks standing behind?"", ""What are the ducks standing behind?"", ""What are the ducks standing behind?"", ""What are the ducks standing behind?"", ""What are the ducks standing behind?"", ""What are the ducks standing behind?""]",145366002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000320858.jpg""","""What does the bus want you to do after you turn up?""","[[{""id"": ""g0.0"", ""content"": ""ride""}], [{""id"": ""g1.0"", ""content"": ""to go""}, {""id"": ""g1.1"", ""content"": ""go""}], [{""id"": ""g2.0"", ""content"": ""wait""}], [{""id"": ""g3.0"", ""content"": ""& go""}, {""id"": ""g3.1"", ""content"": ""& go!""}], [{""id"": ""g4.0"", ""content"": ""get on""}, {""id"": ""g4.1"", ""content"": ""get on it""}]]","[""What does the bus want you to do after you turn up?"", ""What does the bus want you to do after you turn up?"", ""What does the bus want you to do after you turn up?"", ""What does the bus want you to do after you turn up?"", ""What does the bus want you to do after you turn up?""]",320858000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000448944.jpg""","""Where are the pizza?""","[[{""id"": ""g0.0"", ""content"": ""kitchen""}], [{""id"": ""g1.0"", ""content"": ""on stove""}, {""id"": ""g1.1"", ""content"": ""on top of stove""}], [{""id"": ""g2.0"", ""content"": ""plate""}], [{""id"": ""g3.0"", ""content"": ""on plate""}, {""id"": ""g3.1"", ""content"": ""on table""}], [{""id"": ""g4.0"", ""content"": ""on baking sheet""}], [{""id"": ""g5.0"", ""content"": ""stovetop""}], [{""id"": ""g6.0"", ""content"": ""stove""}], [{""id"": ""g7.0"", ""content"": ""dish""}]]","[""Where are the pizza?"", ""Where are the pizza?"", ""Where are the pizza?"", ""Where are the pizza?"", ""Where are the pizza?"", ""Where are the pizza?"", ""Where are the pizza?"", ""Where are the pizza?""]",448944007
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000360165.jpg""","""What indicates that this dog is domesticated?""","[[{""id"": ""g0.0"", ""content"": ""behavior""}], [{""id"": ""g1.0"", ""content"": ""happy""}], [{""id"": ""g2.0"", ""content"": ""trained""}], [{""id"": ""g3.0"", ""content"": ""holding cup on head""}, {""id"": ""g3.1"", ""content"": ""cup on head""}], [{""id"": ""g4.0"", ""content"": ""coffee""}], [{""id"": ""g5.0"", ""content"": ""tricks""}], [{""id"": ""g6.0"", ""content"": ""breed""}], [{""id"": ""g7.0"", ""content"": ""cup""}], [{""id"": ""g8.0"", ""content"": ""nothing""}]]","[""What indicates that this dog is domesticated?"", ""What indicates that this dog is domesticated?"", ""What indicates that this dog is domesticated?"", ""What indicates that this dog is domesticated?"", ""What indicates that this dog is domesticated?"", ""What indicates that this dog is domesticated?"", ""What indicates that this dog is domesticated?"", ""What indicates that this dog is domesticated?"", ""What indicates that this dog is domesticated?""]",360165000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000374211.jpg""","""What is the girl feeding the giraffe?""","[[{""id"": ""g0.0"", ""content"": ""seeds""}], [{""id"": ""g1.0"", ""content"": ""food""}], [{""id"": ""g2.0"", ""content"": ""snacks""}], [{""id"": ""g3.0"", ""content"": ""plum""}], [{""id"": ""g4.0"", ""content"": ""don't know""}], [{""id"": ""g5.0"", ""content"": ""treat""}], [{""id"": ""g6.0"", ""content"": ""carrot""}], [{""id"": ""g7.0"", ""content"": ""nut""}], [{""id"": ""g8.0"", ""content"": ""fruit""}]]","[""What is the girl feeding the giraffe?"", ""What is the girl feeding the giraffe?"", ""What is the girl feeding the giraffe?"", ""What is the girl feeding the giraffe?"", ""What is the girl feeding the giraffe?"", ""What is the girl feeding the giraffe?"", ""What is the girl feeding the giraffe?"", ""What is the girl feeding the giraffe?"", ""What is the girl feeding the giraffe?""]",374211003
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000402420.jpg""","""What time was the picture taken?""","[[{""id"": ""g0.0"", ""content"": ""noon""}], [{""id"": ""g1.0"", ""content"": ""evening""}], [{""id"": ""g2.0"", ""content"": ""not sure""}], [{""id"": ""g3.0"", ""content"": ""dinner""}], [{""id"": ""g4.0"", ""content"": ""daytime""}], [{""id"": ""g5.0"", ""content"": ""8:30 pm""}], [{""id"": ""g6.0"", ""content"": ""night""}], [{""id"": ""g7.0"", ""content"": ""7""}]]","[""What time was the picture taken?"", ""What time was the picture taken?"", ""What time was the picture taken?"", ""What time was the picture taken?"", ""What time was the picture taken?"", ""What time was the picture taken?"", ""What time was the picture taken?"", ""What time was the picture taken?""]",402420002
