imgUrl,questionStr,answerGroups,answerQuestions,question_id
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000240511.jpg""","""What kind of roof is on the house?""","[[{""id"": ""g0.0"", ""content"": ""hip""}], [{""id"": ""g1.0"", ""content"": ""tiles""}], [{""id"": ""g2.0"", ""content"": ""gray singles""}], [{""id"": ""g3.0"", ""content"": ""steel""}], [{""id"": ""g4.0"", ""content"": ""shingle""}], [{""id"": ""g5.0"", ""content"": ""shingles""}], [{""id"": ""g6.0"", ""content"": ""gray""}], [{""id"": ""g7.0"", ""content"": ""modern""}], [{""id"": ""g8.0"", ""content"": ""wooden""}]]","[""What kind of roof is on the house?"", ""What kind of roof is on the house?"", ""What kind of roof is on the house?"", ""What kind of roof is on the house?"", ""What kind of roof is on the house?"", ""What kind of roof is on the house?"", ""What kind of roof is on the house?"", ""What kind of roof is on the house?"", ""What kind of roof is on the house?""]",240511002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000371965.jpg""","""What is the man showing off?""","[[{""id"": ""g0.0"", ""content"": ""game""}], [{""id"": ""g1.0"", ""content"": ""his skills""}], [{""id"": ""g2.0"", ""content"": ""skills""}], [{""id"": ""g3.0"", ""content"": ""arms""}], [{""id"": ""g4.0"", ""content"": ""muscle""}], [{""id"": ""g5.0"", ""content"": ""his gameplay""}], [{""id"": ""g6.0"", ""content"": ""wii""}], [{""id"": ""g7.0"", ""content"": ""his arm""}], [{""id"": ""g8.0"", ""content"": ""no""}]]","[""What is the man showing off?"", ""What is the man showing off?"", ""What is the man showing off?"", ""What is the man showing off?"", ""What is the man showing off?"", ""What is the man showing off?"", ""What is the man showing off?"", ""What is the man showing off?"", ""What is the man showing off?""]",371965013
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000171449.jpg""","""What color are the tiles on the wall?""","[[{""id"": ""g0.0"", ""content"": ""brown""}, {""id"": ""g0.1"", ""content"": ""white brown""}, {""id"": ""g0.2"", ""content"": ""white, brown""}], [{""id"": ""g1.0"", ""content"": ""white""}, {""id"": ""g1.1"", ""content"": ""brown, white""}], [{""id"": ""g2.0"", ""content"": ""white and pink""}, {""id"": ""g2.1"", ""content"": ""white and beige""}, {""id"": ""g2.2"", ""content"": ""white and brown""}]]","[""What color are the tiles on the wall?"", ""What color are the tiles on the wall?"", ""What color are the tiles on the wall?""]",171449003
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000144552.jpg""","""What are the people doing?""","[[{""id"": ""g0.0"", ""content"": ""moving from left to right""}, {""id"": ""g0.1"", ""content"": ""going places""}], [{""id"": ""g1.0"", ""content"": ""bicycling""}, {""id"": ""g1.1"", ""content"": ""biking""}], [{""id"": ""g2.0"", ""content"": ""moving""}], [{""id"": ""g3.0"", ""content"": ""enjoying park""}], [{""id"": ""g4.0"", ""content"": ""walking""}, {""id"": ""g4.1"", ""content"": ""biking, running, walking""}]]","[""What are the people doing?"", ""What are the people doing?"", ""What are the people doing?"", ""What are the people doing?"", ""What are the people doing?""]",144552001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000250952.jpg""","""What type of utensils are pictured?""","[[{""id"": ""g0.0"", ""content"": ""spoon,fork,knife""}, {""id"": ""g0.1"", ""content"": ""knife,fork,spoon""}, {""id"": ""g0.2"", ""content"": ""spoon knife and fork""}], [{""id"": ""g1.0"", ""content"": ""fork, knife and spoon""}, {""id"": ""g1.1"", ""content"": ""knife, fork, and spoon""}, {""id"": ""g1.2"", ""content"": ""fork, spoon and knife""}], [{""id"": ""g2.0"", ""content"": ""fork spoon knife""}, {""id"": ""g2.1"", ""content"": ""knife fork and spoon""}]]","[""What type of utensils are pictured?"", ""What type of utensils are pictured?"", ""What type of utensils are pictured?""]",250952000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000150435.jpg""","""What is behind the man?""","[[{""id"": ""g0.0"", ""content"": ""staircase""}], [{""id"": ""g1.0"", ""content"": ""furniture""}], [{""id"": ""g2.0"", ""content"": ""women""}], [{""id"": ""g3.0"", ""content"": ""desk""}], [{""id"": ""g4.0"", ""content"": ""woman""}], [{""id"": ""g5.0"", ""content"": ""table""}], [{""id"": ""g6.0"", ""content"": ""laptop and desk""}], [{""id"": ""g7.0"", ""content"": ""people""}]]","[""What is behind the man?"", ""What is behind the man?"", ""What is behind the man?"", ""What is behind the man?"", ""What is behind the man?"", ""What is behind the man?"", ""What is behind the man?"", ""What is behind the man?""]",150435146
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000101692.jpg""","""What type of cake is shown on the foil?""","[[{""id"": ""g0.0"", ""content"": ""wedding""}], [{""id"": ""g1.0"", ""content"": ""birthday cake""}, {""id"": ""g1.1"", ""content"": ""birthday""}], [{""id"": ""g2.0"", ""content"": ""iced floral cake""}, {""id"": ""g2.1"", ""content"": ""two tier cake""}], [{""id"": ""g3.0"", ""content"": ""tired""}], [{""id"": ""g4.0"", ""content"": ""vanilla""}]]","[""What type of cake is shown on the foil?"", ""What type of cake is shown on the foil?"", ""What type of cake is shown on the foil?"", ""What type of cake is shown on the foil?"", ""What type of cake is shown on the foil?""]",101692010
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000359908.jpg""","""What is this cat doing?""","[[{""id"": ""g0.0"", ""content"": ""smelling""}], [{""id"": ""g1.0"", ""content"": ""looking at bottle""}, {""id"": ""g1.1"", ""content"": ""looking at water bottle""}], [{""id"": ""g2.0"", ""content"": ""getting bottle""}, {""id"": ""g2.1"", ""content"": ""sniffing water bottle""}], [{""id"": ""g3.0"", ""content"": ""exploring""}], [{""id"": ""g4.0"", ""content"": ""sniffing""}]]","[""What is this cat doing?"", ""What is this cat doing?"", ""What is this cat doing?"", ""What is this cat doing?"", ""What is this cat doing?""]",359908002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000146420.jpg""","""Why do they wear head protection?""","[[{""id"": ""g0.0"", ""content"": ""safety""}], [{""id"": ""g1.0"", ""content"": ""balls""}], [{""id"": ""g2.0"", ""content"": ""keep sweat out of eyes""}], [{""id"": ""g3.0"", ""content"": ""sweat""}], [{""id"": ""g4.0"", ""content"": ""protection""}], [{""id"": ""g5.0"", ""content"": ""they don't""}], [{""id"": ""g6.0"", ""content"": ""danger""}], [{""id"": ""g7.0"", ""content"": ""absorb sweat""}]]","[""Why do they wear head protection?"", ""Why do they wear head protection?"", ""Why do they wear head protection?"", ""Why do they wear head protection?"", ""Why do they wear head protection?"", ""Why do they wear head protection?"", ""Why do they wear head protection?"", ""Why do they wear head protection?""]",146420000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000156943.jpg""","""What type of meal is this?""","[[{""id"": ""g0.0"", ""content"": ""chinese""}], [{""id"": ""g1.0"", ""content"": ""soup""}, {""id"": ""g1.1"", ""content"": ""soup and dessert""}], [{""id"": ""g2.0"", ""content"": ""lunch""}], [{""id"": ""g3.0"", ""content"": ""japanese""}, {""id"": ""g3.1"", ""content"": ""asian""}], [{""id"": ""g4.0"", ""content"": ""dim sum""}]]","[""What type of meal is this?"", ""What type of meal is this?"", ""What type of meal is this?"", ""What type of meal is this?"", ""What type of meal is this?""]",156943001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000172806.jpg""","""Where is her right hand?""","[[{""id"": ""g0.0"", ""content"": ""tennis racket""}, {""id"": ""g0.1"", ""content"": ""holding tennis racket""}], [{""id"": ""g1.0"", ""content"": ""in air""}], [{""id"": ""g2.0"", ""content"": ""on racket""}, {""id"": ""g2.1"", ""content"": ""on racquet""}], [{""id"": ""g3.0"", ""content"": ""up""}, {""id"": ""g3.1"", ""content"": ""raised up""}], [{""id"": ""g4.0"", ""content"": ""air""}]]","[""Where is her right hand?"", ""Where is her right hand?"", ""Where is her right hand?"", ""Where is her right hand?"", ""Where is her right hand?""]",172806002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000246877.jpg""","""What is in front of the train car?""","[[{""id"": ""g0.0"", ""content"": ""stone""}], [{""id"": ""g1.0"", ""content"": ""logs""}], [{""id"": ""g2.0"", ""content"": ""nothing""}], [{""id"": ""g3.0"", ""content"": ""railroad ties""}], [{""id"": ""g4.0"", ""content"": ""wood piled""}, {""id"": ""g4.1"", ""content"": ""wood""}], [{""id"": ""g5.0"", ""content"": ""bricks""}], [{""id"": ""g6.0"", ""content"": ""tree branch""}], [{""id"": ""g7.0"", ""content"": ""rubble and grass""}]]","[""What is in front of the train car?"", ""What is in front of the train car?"", ""What is in front of the train car?"", ""What is in front of the train car?"", ""What is in front of the train car?"", ""What is in front of the train car?"", ""What is in front of the train car?"", ""What is in front of the train car?""]",246877002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000260248.jpg""","""What is the yellow food in the purple container?""","[[{""id"": ""g0.0"", ""content"": ""rice""}], [{""id"": ""g1.0"", ""content"": ""none""}], [{""id"": ""g2.0"", ""content"": ""squash""}], [{""id"": ""g3.0"", ""content"": ""peaches""}, {""id"": ""g3.1"", ""content"": ""oranges""}], [{""id"": ""g4.0"", ""content"": ""tangerines""}], [{""id"": ""g5.0"", ""content"": ""pineapple""}], [{""id"": ""g6.0"", ""content"": ""bread""}], [{""id"": ""g7.0"", ""content"": ""apple sauce""}], [{""id"": ""g8.0"", ""content"": ""sandwich""}]]","[""What is the yellow food in the purple container?"", ""What is the yellow food in the purple container?"", ""What is the yellow food in the purple container?"", ""What is the yellow food in the purple container?"", ""What is the yellow food in the purple container?"", ""What is the yellow food in the purple container?"", ""What is the yellow food in the purple container?"", ""What is the yellow food in the purple container?"", ""What is the yellow food in the purple container?""]",260248004
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000356330.jpg""","""Why is the cat on the bed?""","[[{""id"": ""g0.0"", ""content"": ""laying""}], [{""id"": ""g1.0"", ""content"": ""resting""}], [{""id"": ""g2.0"", ""content"": ""lazy""}], [{""id"": ""g3.0"", ""content"": ""cat is relaxing""}], [{""id"": ""g4.0"", ""content"": ""relaxing""}], [{""id"": ""g5.0"", ""content"": ""yes""}], [{""id"": ""g6.0"", ""content"": ""it is comfortable""}], [{""id"": ""g7.0"", ""content"": ""comfort""}], [{""id"": ""g8.0"", ""content"": ""rest""}]]","[""Why is the cat on the bed?"", ""Why is the cat on the bed?"", ""Why is the cat on the bed?"", ""Why is the cat on the bed?"", ""Why is the cat on the bed?"", ""Why is the cat on the bed?"", ""Why is the cat on the bed?"", ""Why is the cat on the bed?"", ""Why is the cat on the bed?""]",356330008
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000104610.jpg""","""What kind of plane is this?""","[[{""id"": ""g0.0"", ""content"": ""classic""}], [{""id"": ""g1.0"", ""content"": ""cessna""}], [{""id"": ""g2.0"", ""content"": ""single engine""}], [{""id"": ""g3.0"", ""content"": ""airplane""}], [{""id"": ""g4.0"", ""content"": ""biplane""}], [{""id"": ""g5.0"", ""content"": ""propeller""}], [{""id"": ""g6.0"", ""content"": ""by plane""}], [{""id"": ""g7.0"", ""content"": ""vintage plane""}, {""id"": ""g7.1"", ""content"": ""old plane""}]]","[""What kind of plane is this?"", ""What kind of plane is this?"", ""What kind of plane is this?"", ""What kind of plane is this?"", ""What kind of plane is this?"", ""What kind of plane is this?"", ""What kind of plane is this?"", ""What kind of plane is this?""]",104610000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000121453.jpg""","""What is the baby playing with?""","[[{""id"": ""g0.0"", ""content"": ""shoe""}], [{""id"": ""g1.0"", ""content"": ""video game""}, {""id"": ""g1.1"", ""content"": ""video games""}], [{""id"": ""g2.0"", ""content"": ""car""}], [{""id"": ""g3.0"", ""content"": ""wii""}], [{""id"": ""g4.0"", ""content"": ""unknown""}], [{""id"": ""g5.0"", ""content"": ""truck""}], [{""id"": ""g6.0"", ""content"": ""skateboard""}], [{""id"": ""g7.0"", ""content"": ""controller""}]]","[""What is the baby playing with?"", ""What is the baby playing with?"", ""What is the baby playing with?"", ""What is the baby playing with?"", ""What is the baby playing with?"", ""What is the baby playing with?"", ""What is the baby playing with?"", ""What is the baby playing with?""]",121453016
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000117371.jpg""","""Why has the driver failed to provide protective gear for the children?""","[[{""id"": ""g0.0"", ""content"": ""busy on phone""}], [{""id"": ""g1.0"", ""content"": ""lazy""}], [{""id"": ""g2.0"", ""content"": ""no child""}, {""id"": ""g2.1"", ""content"": ""not possible""}], [{""id"": ""g3.0"", ""content"": ""they're irresponsible""}], [{""id"": ""g4.0"", ""content"": ""unknown""}], [{""id"": ""g5.0"", ""content"": ""no driver""}], [{""id"": ""g6.0"", ""content"": ""riding bicycle""}], [{""id"": ""g7.0"", ""content"": ""laziness""}]]","[""Why has the driver failed to provide protective gear for the children?"", ""Why has the driver failed to provide protective gear for the children?"", ""Why has the driver failed to provide protective gear for the children?"", ""Why has the driver failed to provide protective gear for the children?"", ""Why has the driver failed to provide protective gear for the children?"", ""Why has the driver failed to provide protective gear for the children?"", ""Why has the driver failed to provide protective gear for the children?"", ""Why has the driver failed to provide protective gear for the children?""]",117371004
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000297907.jpg""","""What kind of flowers in vase?""","[[{""id"": ""g0.0"", ""content"": ""lilly""}], [{""id"": ""g1.0"", ""content"": ""pussy willow""}], [{""id"": ""g2.0"", ""content"": ""iris""}], [{""id"": ""g3.0"", ""content"": ""branches""}], [{""id"": ""g4.0"", ""content"": ""lilies""}], [{""id"": ""g5.0"", ""content"": ""dead""}], [{""id"": ""g6.0"", ""content"": ""twigs""}], [{""id"": ""g7.0"", ""content"": ""rosebuds""}], [{""id"": ""g8.0"", ""content"": ""vines""}]]","[""What kind of flowers in vase?"", ""What kind of flowers in vase?"", ""What kind of flowers in vase?"", ""What kind of flowers in vase?"", ""What kind of flowers in vase?"", ""What kind of flowers in vase?"", ""What kind of flowers in vase?"", ""What kind of flowers in vase?"", ""What kind of flowers in vase?""]",297907001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000152079.jpg""","""Why is the child happy?""","[[{""id"": ""g0.0"", ""content"": ""gifts""}], [{""id"": ""g1.0"", ""content"": ""christmas""}, {""id"": ""g1.1"", ""content"": ""christmas time""}], [{""id"": ""g2.0"", ""content"": ""toys""}], [{""id"": ""g3.0"", ""content"": ""they are sitting with bears""}, {""id"": ""g3.1"", ""content"": ""because he has lots of stuffed animals""}], [{""id"": ""g4.0"", ""content"": ""yes""}]]","[""Why is the child happy?"", ""Why is the child happy?"", ""Why is the child happy?"", ""Why is the child happy?"", ""Why is the child happy?""]",152079010
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000253715.jpg""","""What flower is that on the table?""","[[{""id"": ""g0.0"", ""content"": ""euphorbia""}], [{""id"": ""g1.0"", ""content"": ""lilly""}], [{""id"": ""g2.0"", ""content"": ""jasmine""}], [{""id"": ""g3.0"", ""content"": ""rosemary""}], [{""id"": ""g4.0"", ""content"": ""not sure""}, {""id"": ""g4.1"", ""content"": ""can't see it""}], [{""id"": ""g5.0"", ""content"": ""daisy""}], [{""id"": ""g6.0"", ""content"": ""rose""}], [{""id"": ""g7.0"", ""content"": ""unsure""}]]","[""What flower is that on the table?"", ""What flower is that on the table?"", ""What flower is that on the table?"", ""What flower is that on the table?"", ""What flower is that on the table?"", ""What flower is that on the table?"", ""What flower is that on the table?"", ""What flower is that on the table?""]",253715000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000310783.jpg""","""Why are they wearing white?""","[[{""id"": ""g0.0"", ""content"": ""matching""}], [{""id"": ""g1.0"", ""content"": ""they're getting married""}], [{""id"": ""g2.0"", ""content"": ""for work""}, {""id"": ""g2.1"", ""content"": ""for occasion""}], [{""id"": ""g3.0"", ""content"": ""wedding""}], [{""id"": ""g4.0"", ""content"": ""shirts""}], [{""id"": ""g5.0"", ""content"": ""summertime""}], [{""id"": ""g6.0"", ""content"": ""work shirt""}, {""id"": ""g6.1"", ""content"": ""work dress code""}], [{""id"": ""g7.0"", ""content"": ""vineyard""}]]","[""Why are they wearing white?"", ""Why are they wearing white?"", ""Why are they wearing white?"", ""Why are they wearing white?"", ""Why are they wearing white?"", ""Why are they wearing white?"", ""Why are they wearing white?"", ""Why are they wearing white?""]",310783009
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000318365.jpg""","""Why is the bear being put in the toilet?""","[[{""id"": ""g0.0"", ""content"": ""dunked""}], [{""id"": ""g1.0"", ""content"": ""joke""}], [{""id"": ""g2.0"", ""content"": ""child is doing it""}, {""id"": ""g2.1"", ""content"": ""it is bad""}], [{""id"": ""g3.0"", ""content"": ""fun""}], [{""id"": ""g4.0"", ""content"": ""to be flashed""}], [{""id"": ""g5.0"", ""content"": ""naughty kid""}, {""id"": ""g5.1"", ""content"": ""tease child""}], [{""id"": ""g6.0"", ""content"": ""evil child""}], [{""id"": ""g7.0"", ""content"": ""dirty""}]]","[""Why is the bear being put in the toilet?"", ""Why is the bear being put in the toilet?"", ""Why is the bear being put in the toilet?"", ""Why is the bear being put in the toilet?"", ""Why is the bear being put in the toilet?"", ""Why is the bear being put in the toilet?"", ""Why is the bear being put in the toilet?"", ""Why is the bear being put in the toilet?""]",318365001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000363464.jpg""","""What is the laptop's screen facing?""","[[{""id"": ""g0.0"", ""content"": ""laptop""}, {""id"": ""g0.1"", ""content"": ""another laptop""}], [{""id"": ""g1.0"", ""content"": ""photographer""}], [{""id"": ""g2.0"", ""content"": ""front""}], [{""id"": ""g3.0"", ""content"": ""person""}], [{""id"": ""g4.0"", ""content"": ""open""}], [{""id"": ""g5.0"", ""content"": ""room""}], [{""id"": ""g6.0"", ""content"": ""back of another lap top""}], [{""id"": ""g7.0"", ""content"": ""2""}]]","[""What is the laptop's screen facing?"", ""What is the laptop's screen facing?"", ""What is the laptop's screen facing?"", ""What is the laptop's screen facing?"", ""What is the laptop's screen facing?"", ""What is the laptop's screen facing?"", ""What is the laptop's screen facing?"", ""What is the laptop's screen facing?""]",363464000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000323182.jpg""","""What is the reason that the openings in the structure are so small?""","[[{""id"": ""g0.0"", ""content"": ""privacy""}], [{""id"": ""g1.0"", ""content"": ""prevent fall""}], [{""id"": ""g2.0"", ""content"": ""protection""}], [{""id"": ""g3.0"", ""content"": ""windows""}], [{""id"": ""g4.0"", ""content"": ""to shoot arrows out of""}, {""id"": ""g4.1"", ""content"": ""protect inside archers""}], [{""id"": ""g5.0"", ""content"": ""ventilation""}], [{""id"": ""g6.0"", ""content"": ""safety""}], [{""id"": ""g7.0"", ""content"": ""window""}]]","[""What is the reason that the openings in the structure are so small?"", ""What is the reason that the openings in the structure are so small?"", ""What is the reason that the openings in the structure are so small?"", ""What is the reason that the openings in the structure are so small?"", ""What is the reason that the openings in the structure are so small?"", ""What is the reason that the openings in the structure are so small?"", ""What is the reason that the openings in the structure are so small?"", ""What is the reason that the openings in the structure are so small?""]",323182003
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000276582.jpg""","""What kind of food is this?""","[[{""id"": ""g0.0"", ""content"": ""hot""}], [{""id"": ""g1.0"", ""content"": ""casserole""}], [{""id"": ""g2.0"", ""content"": ""biscuits""}], [{""id"": ""g3.0"", ""content"": ""comfort""}], [{""id"": ""g4.0"", ""content"": ""cake""}, {""id"": ""g4.1"", ""content"": ""cupcakes""}], [{""id"": ""g5.0"", ""content"": ""baked""}], [{""id"": ""g6.0"", ""content"": ""muffins""}], [{""id"": ""g7.0"", ""content"": ""chicken""}]]","[""What kind of food is this?"", ""What kind of food is this?"", ""What kind of food is this?"", ""What kind of food is this?"", ""What kind of food is this?"", ""What kind of food is this?"", ""What kind of food is this?"", ""What kind of food is this?""]",276582007
