"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.answerGroups","Input.answerQuestions","Input.imgUrl","Input.questionStr","Input.question_id","Answer.answer_groups","Answer.answer_questions","Answer.is_skip","Answer.skipCheck","Answer.skip_reason","Turkle.Username"
"506678","727","jimena_test_for_annotator_uncertainty","Wed Jun 08 16:38:54 UTC 2022","1","86400","24202","129","Wed Jun 08 16:46:27 UTC 2022","Wed Jun 08 16:47:17 UTC 2022","50","[[{""id"":""g0.0"",""content"":""ale""}],[{""id"":""g1.1"",""content"":""imported""}],[{""id"":""g2.0"",""content"":""bottled""}],[{""id"":""g3.3"",""content"":""black label""}]]","[""What type of beer are the people drinking?"",""What kind of beer, imported or domestic, are the people drinking?"",""What kind of beer container are the people drinking from?"",""What brand of beer are the people drinking?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000436440.jpg""","""What kind of beer are the people drinking?""","436440001","[[{""id"":""g0.0"",""content"":""ale""}],[{""id"":""g1.1"",""content"":""imported""}],[{""id"":""g2.0"",""content"":""bottled""}],[{""id"":""g3.3"",""content"":""black label""}]]","[""What type of beer are the people drinking?"",""What kind of beer, imported or domestic, are the people drinking?"",""What kind of beer container are the people drinking from?"",""What brand of beer are the people drinking?""]","true","value","""All answer the same question""","jgualla1"
"506679","727","jimena_test_for_annotator_uncertainty","Wed Jun 08 16:38:54 UTC 2022","1","86400","24203","129","Wed Jun 08 16:47:17 UTC 2022","Wed Jun 08 16:47:25 UTC 2022","8","[[{""id"":""g0.5"",""content"":""bikes""}],[{""id"":""g1.1"",""content"":""for safety""}]]","[""For what reason are the people wearing helmets?"",""Why must the people wear helmets?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000034815.jpg""","""Why are the people wearing helmets?""","34815002","[[{""id"":""g0.5"",""content"":""bikes""}],[{""id"":""g1.1"",""content"":""for safety""}]]","[""For what reason are the people wearing helmets?"",""Why must the people wear helmets?""]","true","value","""All answer the same question""","jgualla1"
"506680","727","jimena_test_for_annotator_uncertainty","Wed Jun 08 16:38:54 UTC 2022","1","86400","24204","129","Wed Jun 08 16:47:25 UTC 2022","Wed Jun 08 16:47:44 UTC 2022","19","[[{""id"":""g0.5"",""content"":""andre agassi""}],[{""id"":""g1.1"",""content"":""man""}]]","[""What is the name of this tennis player?"",""What is the gender of this tennis player?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000411629.jpg""","""Who is this tennis player?""","411629000","[[{""id"":""g0.5"",""content"":""andre agassi""}],[{""id"":""g1.1"",""content"":""man""}]]","[""What is the name of this tennis player?"",""What is the gender of this tennis player?""]","true","value","""delete""","jgualla1"
"506681","727","jimena_test_for_annotator_uncertainty","Wed Jun 08 16:38:54 UTC 2022","1","86400","24205","129","Wed Jun 08 16:47:45 UTC 2022","Wed Jun 08 16:48:31 UTC 2022","46","[[{""id"":""g0.4"",""content"":""people""}],[{""id"":""g1.2"",""content"":""scooter""}]]","[""What living object can clearly be seen reflected in the glass window?"",""What vehicle can clearly be seen reflected in the glass window?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000356256.jpg""","""What object can clearly be seen reflected in the glass window?""","356256003","[[{""id"":""g0.4"",""content"":""people""}],[{""id"":""g1.2"",""content"":""scooter""}]]","[""What living object can clearly be seen reflected in the glass window?"",""What can be seen in front of the glass window?""]","true","value","""delete/flag""","jgualla1"
"506682","727","jimena_test_for_annotator_uncertainty","Wed Jun 08 16:38:54 UTC 2022","1","86400","24206","129","Wed Jun 08 16:48:31 UTC 2022","Wed Jun 08 16:48:59 UTC 2022","28","[[{""id"":""g0.5"",""content"":""sky posts""}],[{""id"":""g1.1"",""content"":""mountain""}],[{""id"":""g2.0"",""content"":""electric tower, ski pole, and mountain top""}]]","[""What artificial thing is on the right of the picture?"",""What natural thing is on the right of the picture?"",""What is on the right of the picture in general?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000365011.jpg""","""What is on the right of the picture?""","365011010","[[{""id"":""g0.5"",""content"":""sky posts""}],[{""id"":""g1.1"",""content"":""mountain""}],[{""id"":""g2.0"",""content"":""electric tower, ski pole, and mountain top""}]]","[""What artificial thing is on the right of the picture?"",""What natural thing is on the right of the picture?"",""What things are on the right of the picture?""]","false","","""All answer the same question""","jgualla1"
"506683","727","jimena_test_for_annotator_uncertainty","Wed Jun 08 16:38:54 UTC 2022","1","86400","24207","129","Wed Jun 08 16:48:59 UTC 2022","Wed Jun 08 16:49:17 UTC 2022","18","[[{""id"":""g0.0"",""content"":""white""}],[{""id"":""g1.0"",""content"":""brown""}]]","[""What is the color of the car behind the locomotive?"",""What is the color of the second car behind the locomotive?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000165829.jpg""","""What is the color of the second box car?""","165829001","[[{""id"":""g0.0"",""content"":""white""}],[{""id"":""g1.0"",""content"":""brown""}]]","[""What is the color of the car behind the locomotive?"",""What is the color of the second car behind the locomotive?""]","true","value","""All answer the same question""","jgualla1"
"506684","727","jimena_test_for_annotator_uncertainty","Wed Jun 08 16:38:54 UTC 2022","1","86400","24208","129","Wed Jun 08 16:49:17 UTC 2022","Wed Jun 08 16:49:34 UTC 2022","17","[[{""id"":""g0.1"",""content"":""at woman next to her""}],[{""id"":""g1.3"",""content"":""to right""}]]","[""Who is the woman staring at?"",""In what direction is the woman staring?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000297043.jpg""","""Where is the woman staring?""","297043005","[[{""id"":""g0.1"",""content"":""at woman next to her""}],[{""id"":""g1.3"",""content"":""to right""}]]","[""Who is the woman staring at?"",""In what direction is the woman staring?""]","true","value","""flag""","jgualla1"
"506685","727","jimena_test_for_annotator_uncertainty","Wed Jun 08 16:38:54 UTC 2022","1","86400","24209","129","Wed Jun 08 16:49:34 UTC 2022","Wed Jun 08 16:50:09 UTC 2022","35","[[{""id"":""g1.2"",""content"":""tease child""}],[{""id"":""g2.2"",""content"":""naughty kid""}],[{""id"":""g3.1"",""content"":""it is bad""}]]","[""Why might the bear be put in the toilet?"",""Who is the bear being put in the toilet by?"",""For what reason is the bear being put in the toilet?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000318365.jpg""","""Why is the bear being put in the toilet?""","318365001","[[{""id"":""g1.2"",""content"":""tease child""}],[{""id"":""g2.2"",""content"":""naughty kid""}],[{""id"":""g3.1"",""content"":""it is bad""}]]","[""Why might the bear be put in the toilet?"",""Who is the bear being put in the toilet by?"",""For what reason is the bear being put in the toilet?""]","true","value","""All answer the same question""","jgualla1"
"506686","727","jimena_test_for_annotator_uncertainty","Wed Jun 08 16:38:54 UTC 2022","1","86400","24210","129","Wed Jun 08 16:50:09 UTC 2022","Wed Jun 08 16:50:19 UTC 2022","10","[[{""id"":""g1.1"",""content"":""american shorthair""},{""id"":""g0.4"",""content"":""persian""}],[{""id"":""g2.1"",""content"":""gray""}]]","[""What breed of cat could it be?"",""What color is this breed of cat?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000196623.jpg""","""What breed of cat is it?""","196623017","[[{""id"":""g1.1"",""content"":""american shorthair""},{""id"":""g0.4"",""content"":""persian""}],[{""id"":""g2.1"",""content"":""gray""}]]","[""What breed of cat could it be?"",""What color is this breed of cat?""]","true","value","""All answer the same question""","jgualla1"
"506687","727","jimena_test_for_annotator_uncertainty","Wed Jun 08 16:38:54 UTC 2022","1","86400","24211","129","Wed Jun 08 16:50:19 UTC 2022","Wed Jun 08 16:50:34 UTC 2022","15","[[{""id"":""g0.5"",""content"":""side table""}],[{""id"":""g1.0"",""content"":""decorative""}]]","[""On what are the porcelain bowls?"",""What are the porcelain bowls?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000395684.jpg""","""Where are the porcelain bowls?""","395684000","[[{""id"":""g0.5"",""content"":""side table""}],[{""id"":""g1.0"",""content"":""decorative""}]]","[""On what are the porcelain bowls?"",""What are the porcelain bowls?""]","true","value","""delete/flag""","jgualla1"
"506688","727","jimena_test_for_annotator_uncertainty","Wed Jun 08 16:38:54 UTC 2022","1","86400","24212","129","Wed Jun 08 16:50:34 UTC 2022","Wed Jun 08 16:50:54 UTC 2022","20","[[{""id"":""g1.6"",""content"":""motorcycle tail light""}],[{""id"":""g2.0"",""content"":""red""}]]","[""What is causing the tail light of the automobile leaving a trail?"",""What is the tail light color of the automobile leaving a trail?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000482505.jpg""","""What is the tail light of the automobile leaving a trail?""","482505002","[[{""id"":""g1.6"",""content"":""motorcycle tail light""}],[{""id"":""g2.0"",""content"":""red""}]]","[""What is causing the tail light of the automobile leaving a trail?"",""What is the tail light color of the automobile leaving a trail?""]","true","value","""delete/flag""","jgualla1"
"506689","727","jimena_test_for_annotator_uncertainty","Wed Jun 08 16:38:54 UTC 2022","1","86400","24213","129","Wed Jun 08 16:50:54 UTC 2022","Wed Jun 08 16:51:01 UTC 2022","7","[[{""id"":""g0.4"",""content"":""plowed""}],[{""id"":""g1.0"",""content"":""snow plow""}]]","[""What has been down to care for the trail?"",""By what has the trail been cared for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000212840.jpg""","""How is has the trail been cared for?""","212840003","[[{""id"":""g0.4"",""content"":""plowed""}],[{""id"":""g1.0"",""content"":""snow plow""}]]","[""What has been down to care for the trail?"",""By what has the trail been cared for?""]","true","value","""delete""","jgualla1"
"506690","727","jimena_test_for_annotator_uncertainty","Wed Jun 08 16:38:54 UTC 2022","1","86400","24214","129","Wed Jun 08 16:51:01 UTC 2022","Wed Jun 08 16:51:10 UTC 2022","9","[[{""id"":""g1.1"",""content"":""serving""},{""id"":""g0.5"",""content"":""1 scoop""}],[{""id"":""g2.1"",""content"":""lots""}]]","[""How much mashed potatoes is on the plate by measurement?"",""How much mashed potatoes is on the plate generally?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000403644.jpg""","""How much mashed potatoes is on the plate?""","403644000","[[{""id"":""g1.1"",""content"":""serving""},{""id"":""g0.5"",""content"":""1 scoop""}],[{""id"":""g2.1"",""content"":""lots""}]]","[""How much mashed potatoes is on the plate by measurement?"",""How much mashed potatoes is on the plate generally?""]","true","value","""All answer the same question""","jgualla1"
