imgUrl,questionStr,answerGroups,answerQuestions,question_id
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000170857.jpg""","""Where are the passengers?""","[[{""id"": ""g0.0"", ""content"": ""waiting on right""}, {""id"": ""g0.1"", ""content"": ""right""}], [{""id"": ""g1.0"", ""content"": ""standing""}], [{""id"": ""g2.0"", ""content"": ""arriving""}], [{""id"": ""g3.0"", ""content"": ""baggage""}], [{""id"": ""g4.0"", ""content"": ""luggage""}], [{""id"": ""g5.0"", ""content"": ""floor""}], [{""id"": ""g6.0"", ""content"": ""waiting""}], [{""id"": ""g7.0"", ""content"": ""airport""}]]","[""Where are the passengers?"", ""Where are the passengers?"", ""Where are the passengers?"", ""Where are the passengers?"", ""Where are the passengers?"", ""Where are the passengers?"", ""Where are the passengers?"", ""Where are the passengers?""]",170857002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000248141.jpg""","""What sport might he be involved in?""","[[{""id"": ""g0.0"", ""content"": ""bowling""}], [{""id"": ""g1.0"", ""content"": ""wii boxing""}], [{""id"": ""g2.0"", ""content"": ""tennis""}], [{""id"": ""g3.0"", ""content"": ""boxing""}], [{""id"": ""g4.0"", ""content"": ""wii""}], [{""id"": ""g5.0"", ""content"": ""wii sports""}], [{""id"": ""g6.0"", ""content"": ""karate""}], [{""id"": ""g7.0"", ""content"": ""video game""}]]","[""What sport might he be involved in?"", ""What sport might he be involved in?"", ""What sport might he be involved in?"", ""What sport might he be involved in?"", ""What sport might he be involved in?"", ""What sport might he be involved in?"", ""What sport might he be involved in?"", ""What sport might he be involved in?""]",248141002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000383888.jpg""","""What fruits are in this picture?""","[[{""id"": ""g0.0"", ""content"": ""no real fruits""}], [{""id"": ""g1.0"", ""content"": ""tomato""}, {""id"": ""g1.1"", ""content"": ""tomatoes""}], [{""id"": ""g2.0"", ""content"": ""none""}], [{""id"": ""g3.0"", ""content"": ""cantaloupe""}], [{""id"": ""g4.0"", ""content"": ""melon""}], [{""id"": ""g5.0"", ""content"": ""papaya""}], [{""id"": ""g6.0"", ""content"": ""plum""}], [{""id"": ""g7.0"", ""content"": ""grapes""}]]","[""What fruits are in this picture?"", ""What fruits are in this picture?"", ""What fruits are in this picture?"", ""What fruits are in this picture?"", ""What fruits are in this picture?"", ""What fruits are in this picture?"", ""What fruits are in this picture?"", ""What fruits are in this picture?""]",383888005
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000365011.jpg""","""What is on the right of the picture?""","[[{""id"": ""g0.0"", ""content"": ""sky posts""}], [{""id"": ""g1.0"", ""content"": ""mountain""}], [{""id"": ""g2.0"", ""content"": ""snow""}], [{""id"": ""g3.0"", ""content"": ""electrical tower""}], [{""id"": ""g4.0"", ""content"": ""antenna""}], [{""id"": ""g5.0"", ""content"": ""electric tower, ski pole, and mountain top""}], [{""id"": ""g6.0"", ""content"": ""poles""}], [{""id"": ""g7.0"", ""content"": ""pole""}], [{""id"": ""g8.0"", ""content"": ""post""}]]","[""What is on the right of the picture?"", ""What is on the right of the picture?"", ""What is on the right of the picture?"", ""What is on the right of the picture?"", ""What is on the right of the picture?"", ""What is on the right of the picture?"", ""What is on the right of the picture?"", ""What is on the right of the picture?"", ""What is on the right of the picture?""]",365011010
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000472432.jpg""","""Where is the white wine bottle?""","[[{""id"": ""g0.0"", ""content"": ""not pictured""}, {""id"": ""g0.1"", ""content"": ""not visible""}], [{""id"": ""g1.0"", ""content"": ""out of frame""}, {""id"": ""g1.1"", ""content"": ""not on table""}], [{""id"": ""g2.0"", ""content"": ""none""}], [{""id"": ""g3.0"", ""content"": ""yes""}], [{""id"": ""g4.0"", ""content"": ""beside white bowl""}], [{""id"": ""g5.0"", ""content"": ""nowhere""}], [{""id"": ""g6.0"", ""content"": ""no""}], [{""id"": ""g7.0"", ""content"": ""empty""}]]","[""Where is the white wine bottle?"", ""Where is the white wine bottle?"", ""Where is the white wine bottle?"", ""Where is the white wine bottle?"", ""Where is the white wine bottle?"", ""Where is the white wine bottle?"", ""Where is the white wine bottle?"", ""Where is the white wine bottle?""]",472432002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000043894.jpg""","""What is on the table?""","[[{""id"": ""g0.0"", ""content"": ""laptop""}], [{""id"": ""g1.0"", ""content"": ""laptop, phone, jar of candy""}], [{""id"": ""g2.0"", ""content"": ""condiments""}], [{""id"": ""g3.0"", ""content"": ""laptop, cell phone, bowl""}, {""id"": ""g3.1"", ""content"": ""food cell phone laptop""}], [{""id"": ""g4.0"", ""content"": ""phone""}], [{""id"": ""g5.0"", ""content"": ""computer""}], [{""id"": ""g6.0"", ""content"": ""hot sauce packets""}], [{""id"": ""g7.0"", ""content"": ""lap, mobile""}]]","[""What is on the table?"", ""What is on the table?"", ""What is on the table?"", ""What is on the table?"", ""What is on the table?"", ""What is on the table?"", ""What is on the table?"", ""What is on the table?""]",43894002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000465813.jpg""","""What type of sweater is the man wearing?""","[[{""id"": ""g0.0"", ""content"": ""pullover""}], [{""id"": ""g1.0"", ""content"": ""colorful one""}, {""id"": ""g1.1"", ""content"": ""colorful""}], [{""id"": ""g2.0"", ""content"": ""multicolor""}, {""id"": ""g2.1"", ""content"": ""multi-colored""}], [{""id"": ""g3.0"", ""content"": ""ugly""}], [{""id"": ""g4.0"", ""content"": ""green \""look at me!\"" sweater""}, {""id"": ""g4.1"", ""content"": ""weird colored sweater""}]]","[""What type of sweater is the man wearing?"", ""What type of sweater is the man wearing?"", ""What type of sweater is the man wearing?"", ""What type of sweater is the man wearing?"", ""What type of sweater is the man wearing?""]",465813000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000016543.jpg""","""What is shown in the mirror?""","[[{""id"": ""g0.0"", ""content"": ""towel rack""}], [{""id"": ""g1.0"", ""content"": ""towel bar""}, {""id"": ""g1.1"", ""content"": ""wall and bar""}], [{""id"": ""g2.0"", ""content"": ""reflection""}], [{""id"": ""g3.0"", ""content"": ""towel holder reflection""}, {""id"": ""g3.1"", ""content"": ""towel rod""}], [{""id"": ""g4.0"", ""content"": ""wall""}]]","[""What is shown in the mirror?"", ""What is shown in the mirror?"", ""What is shown in the mirror?"", ""What is shown in the mirror?"", ""What is shown in the mirror?""]",16543027
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000042081.jpg""","""What kind of donut is the person eating?""","[[{""id"": ""g0.0"", ""content"": ""yummy""}], [{""id"": ""g1.0"", ""content"": ""glazed""}, {""id"": ""g1.1"", ""content"": ""glazed doughnut""}], [{""id"": ""g2.0"", ""content"": ""chocolate""}], [{""id"": ""g3.0"", ""content"": ""frosted""}], [{""id"": ""g4.0"", ""content"": ""chocolate frosted""}, {""id"": ""g4.1"", ""content"": ""chocolate covered""}, {""id"": ""g4.2"", ""content"": ""chocolate glazed""}]]","[""What kind of donut is the person eating?"", ""What kind of donut is the person eating?"", ""What kind of donut is the person eating?"", ""What kind of donut is the person eating?"", ""What kind of donut is the person eating?""]",42081003
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000452756.jpg""","""What kind of food is this?""","[[{""id"": ""g0.0"", ""content"": ""lobster""}], [{""id"": ""g1.0"", ""content"": ""seafood and veggies""}, {""id"": ""g1.1"", ""content"": ""crab and vegetables""}, {""id"": ""g1.2"", ""content"": ""lobster, carrots and potatoes""}], [{""id"": ""g2.0"", ""content"": ""seafood""}], [{""id"": ""g3.0"", ""content"": ""fish""}], [{""id"": ""g4.0"", ""content"": ""crab legs""}, {""id"": ""g4.1"", ""content"": ""crab legs and potatoes""}]]","[""What kind of food is this?"", ""What kind of food is this?"", ""What kind of food is this?"", ""What kind of food is this?"", ""What kind of food is this?""]",452756002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000302657.jpg""","""What is the baby holding?""","[[{""id"": ""g0.0"", ""content"": ""plate""}], [{""id"": ""g1.0"", ""content"": ""toy""}], [{""id"": ""g2.0"", ""content"": ""straw""}], [{""id"": ""g3.0"", ""content"": ""nothing""}], [{""id"": ""g4.0"", ""content"": ""handle""}], [{""id"": ""g5.0"", ""content"": ""glass""}, {""id"": ""g5.1"", ""content"": ""milk glass""}], [{""id"": ""g6.0"", ""content"": ""drink""}], [{""id"": ""g7.0"", ""content"": ""milk""}], [{""id"": ""g8.0"", ""content"": ""cup""}]]","[""What is the baby holding?"", ""What is the baby holding?"", ""What is the baby holding?"", ""What is the baby holding?"", ""What is the baby holding?"", ""What is the baby holding?"", ""What is the baby holding?"", ""What is the baby holding?"", ""What is the baby holding?""]",302657002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000372919.jpg""","""What brand of computer is this?""","[[{""id"": ""g0.0"", ""content"": ""samsung""}], [{""id"": ""g1.0"", ""content"": ""dell""}], [{""id"": ""g2.0"", ""content"": ""toshiba""}], [{""id"": ""g3.0"", ""content"": ""not possible""}], [{""id"": ""g4.0"", ""content"": ""acer""}], [{""id"": ""g5.0"", ""content"": ""microsoft""}], [{""id"": ""g6.0"", ""content"": ""asus""}], [{""id"": ""g7.0"", ""content"": ""sony""}]]","[""What brand of computer is this?"", ""What brand of computer is this?"", ""What brand of computer is this?"", ""What brand of computer is this?"", ""What brand of computer is this?"", ""What brand of computer is this?"", ""What brand of computer is this?"", ""What brand of computer is this?""]",372919012
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000221717.jpg""","""What kind of party is being celebrated?""","[[{""id"": ""g0.0"", ""content"": ""graduation""}], [{""id"": ""g1.0"", ""content"": ""average""}], [{""id"": ""g2.0"", ""content"": ""engagement""}], [{""id"": ""g3.0"", ""content"": ""gathering""}], [{""id"": ""g4.0"", ""content"": ""sushi party""}], [{""id"": ""g5.0"", ""content"": ""play""}], [{""id"": ""g6.0"", ""content"": ""birthday""}], [{""id"": ""g7.0"", ""content"": ""graduation party""}]]","[""What kind of party is being celebrated?"", ""What kind of party is being celebrated?"", ""What kind of party is being celebrated?"", ""What kind of party is being celebrated?"", ""What kind of party is being celebrated?"", ""What kind of party is being celebrated?"", ""What kind of party is being celebrated?"", ""What kind of party is being celebrated?""]",221717007
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000285417.jpg""","""What is Mark Wahlberg discussing online?""","[[{""id"": ""g0.0"", ""content"": ""movies""}], [{""id"": ""g1.0"", ""content"": ""not possible""}], [{""id"": ""g2.0"", ""content"": ""business""}], [{""id"": ""g3.0"", ""content"": ""politics""}], [{""id"": ""g4.0"", ""content"": ""computers""}], [{""id"": ""g5.0"", ""content"": ""life""}], [{""id"": ""g6.0"", ""content"": ""interest""}], [{""id"": ""g7.0"", ""content"": ""music""}]]","[""What is Mark Wahlberg discussing online?"", ""What is Mark Wahlberg discussing online?"", ""What is Mark Wahlberg discussing online?"", ""What is Mark Wahlberg discussing online?"", ""What is Mark Wahlberg discussing online?"", ""What is Mark Wahlberg discussing online?"", ""What is Mark Wahlberg discussing online?"", ""What is Mark Wahlberg discussing online?""]",285417008
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000449103.jpg""","""What is the pattern of the awning in the background?""","[[{""id"": ""g0.0"", ""content"": ""striped""}], [{""id"": ""g1.0"", ""content"": ""plain color""}], [{""id"": ""g2.0"", ""content"": ""words""}], [{""id"": ""g3.0"", ""content"": ""triangles""}], [{""id"": ""g4.0"", ""content"": ""solid""}], [{""id"": ""g5.0"", ""content"": ""no awning""}], [{""id"": ""g6.0"", ""content"": ""stripe""}], [{""id"": ""g7.0"", ""content"": ""metal""}]]","[""What is the pattern of the awning in the background?"", ""What is the pattern of the awning in the background?"", ""What is the pattern of the awning in the background?"", ""What is the pattern of the awning in the background?"", ""What is the pattern of the awning in the background?"", ""What is the pattern of the awning in the background?"", ""What is the pattern of the awning in the background?"", ""What is the pattern of the awning in the background?""]",449103000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000474562.jpg""","""What is this laptop resting on?""","[[{""id"": ""g0.0"", ""content"": ""tray""}], [{""id"": ""g1.0"", ""content"": ""chair""}, {""id"": ""g1.1"", ""content"": ""couch""}], [{""id"": ""g2.0"", ""content"": ""stand""}], [{""id"": ""g3.0"", ""content"": ""metal rack""}, {""id"": ""g3.1"", ""content"": ""metal""}], [{""id"": ""g4.0"", ""content"": ""rack""}]]","[""What is this laptop resting on?"", ""What is this laptop resting on?"", ""What is this laptop resting on?"", ""What is this laptop resting on?"", ""What is this laptop resting on?""]",474562001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000347754.jpg""","""What's the blue thing on the chair for?""","[[{""id"": ""g0.0"", ""content"": ""recline""}], [{""id"": ""g1.0"", ""content"": ""comfort""}], [{""id"": ""g2.0"", ""content"": ""connect to internet""}], [{""id"": ""g3.0"", ""content"": ""cushion""}], [{""id"": ""g4.0"", ""content"": ""feet""}], [{""id"": ""g5.0"", ""content"": ""clothing""}], [{""id"": ""g6.0"", ""content"": ""watching movies""}], [{""id"": ""g7.0"", ""content"": ""support""}], [{""id"": ""g8.0"", ""content"": ""computing""}]]","[""What's the blue thing on the chair for?"", ""What's the blue thing on the chair for?"", ""What's the blue thing on the chair for?"", ""What's the blue thing on the chair for?"", ""What's the blue thing on the chair for?"", ""What's the blue thing on the chair for?"", ""What's the blue thing on the chair for?"", ""What's the blue thing on the chair for?"", ""What's the blue thing on the chair for?""]",347754015
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000479693.jpg""","""To the right of backpack man, there is a sign that looks like a ship's name. What is it?""","[[{""id"": ""g0.0"", ""content"": ""no backpack man""}], [{""id"": ""g1.0"", ""content"": ""benito""}, {""id"": ""g1.1"", ""content"": ""da nico""}], [{""id"": ""g2.0"", ""content"": ""nico""}], [{""id"": ""g3.0"", ""content"": ""danico""}], [{""id"": ""g4.0"", ""content"": ""unknown""}], [{""id"": ""g5.0"", ""content"": ""restaurant""}], [{""id"": ""g6.0"", ""content"": ""benito ii""}]]","[""To the right of backpack man, there is a sign that looks like a ship's name. What is it?"", ""To the right of backpack man, there is a sign that looks like a ship's name. What is it?"", ""To the right of backpack man, there is a sign that looks like a ship's name. What is it?"", ""To the right of backpack man, there is a sign that looks like a ship's name. What is it?"", ""To the right of backpack man, there is a sign that looks like a ship's name. What is it?"", ""To the right of backpack man, there is a sign that looks like a ship's name. What is it?"", ""To the right of backpack man, there is a sign that looks like a ship's name. What is it?""]",479693001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000315508.jpg""","""Where is the red X at?""","[[{""id"": ""g0.0"", ""content"": ""car""}], [{""id"": ""g1.0"", ""content"": ""not present""}], [{""id"": ""g2.0"", ""content"": ""road""}], [{""id"": ""g3.0"", ""content"": ""sign""}], [{""id"": ""g4.0"", ""content"": ""nowhere""}], [{""id"": ""g5.0"", ""content"": ""there is no red x""}, {""id"": ""g5.1"", ""content"": ""there is no x""}], [{""id"": ""g6.0"", ""content"": ""street""}], [{""id"": ""g7.0"", ""content"": ""stop light""}]]","[""Where is the red X at?"", ""Where is the red X at?"", ""Where is the red X at?"", ""Where is the red X at?"", ""Where is the red X at?"", ""Where is the red X at?"", ""Where is the red X at?"", ""Where is the red X at?""]",315508009
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000331541.jpg""","""Where is the basket located?""","[[{""id"": ""g0.0"", ""content"": ""window sill""}, {""id"": ""g0.1"", ""content"": ""on window sill""}], [{""id"": ""g1.0"", ""content"": ""window seal""}], [{""id"": ""g2.0"", ""content"": ""windowsill""}], [{""id"": ""g3.0"", ""content"": ""window""}, {""id"": ""g3.1"", ""content"": ""window still""}], [{""id"": ""g4.0"", ""content"": ""ledge""}, {""id"": ""g4.1"", ""content"": ""window ledge""}]]","[""Where is the basket located?"", ""Where is the basket located?"", ""Where is the basket located?"", ""Where is the basket located?"", ""Where is the basket located?""]",331541001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000004131.jpg""","""What is the job of the boy?""","[[{""id"": ""g0.0"", ""content"": ""infield""}], [{""id"": ""g1.0"", ""content"": ""pitcher""}], [{""id"": ""g2.0"", ""content"": ""second base""}], [{""id"": ""g3.0"", ""content"": ""short stop""}], [{""id"": ""g4.0"", ""content"": ""catcher""}], [{""id"": ""g5.0"", ""content"": ""baseball""}], [{""id"": ""g6.0"", ""content"": ""fielder""}], [{""id"": ""g7.0"", ""content"": ""catch ball""}], [{""id"": ""g8.0"", ""content"": ""infielder""}]]","[""What is the job of the boy?"", ""What is the job of the boy?"", ""What is the job of the boy?"", ""What is the job of the boy?"", ""What is the job of the boy?"", ""What is the job of the boy?"", ""What is the job of the boy?"", ""What is the job of the boy?"", ""What is the job of the boy?""]",4131007
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000443869.jpg""","""What is the main dish on the white plate?""","[[{""id"": ""g0.0"", ""content"": ""bread""}], [{""id"": ""g1.0"", ""content"": ""pork""}], [{""id"": ""g2.0"", ""content"": ""sushi""}], [{""id"": ""g3.0"", ""content"": ""seafood""}], [{""id"": ""g4.0"", ""content"": ""turkey""}], [{""id"": ""g5.0"", ""content"": ""scallops""}], [{""id"": ""g6.0"", ""content"": ""shrimp""}], [{""id"": ""g7.0"", ""content"": ""chicken""}]]","[""What is the main dish on the white plate?"", ""What is the main dish on the white plate?"", ""What is the main dish on the white plate?"", ""What is the main dish on the white plate?"", ""What is the main dish on the white plate?"", ""What is the main dish on the white plate?"", ""What is the main dish on the white plate?"", ""What is the main dish on the white plate?""]",443869008
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000426980.jpg""","""Where are the people sitting?""","[[{""id"": ""g0.0"", ""content"": ""campground""}], [{""id"": ""g1.0"", ""content"": ""outside""}], [{""id"": ""g2.0"", ""content"": ""under tree""}], [{""id"": ""g3.0"", ""content"": ""in grass on chairs""}, {""id"": ""g3.1"", ""content"": ""chairs and on ground""}], [{""id"": ""g4.0"", ""content"": ""ground""}], [{""id"": ""g5.0"", ""content"": ""park""}], [{""id"": ""g6.0"", ""content"": ""on chairs""}, {""id"": ""g6.1"", ""content"": ""on lawn chairs""}], [{""id"": ""g7.0"", ""content"": ""sidewalk""}]]","[""Where are the people sitting?"", ""Where are the people sitting?"", ""Where are the people sitting?"", ""Where are the people sitting?"", ""Where are the people sitting?"", ""Where are the people sitting?"", ""Where are the people sitting?"", ""Where are the people sitting?""]",426980001
