imgUrl,questionStr,answerGroups,answerQuestions,question_id
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000214955.jpg""","""What color is the topping on the top of the pizza?""","[[{""id"": ""g0.0"", ""content"": ""black""}], [{""id"": ""g1.0"", ""content"": ""red""}]]","[""What color are the olives on the top of the pizza?"", ""What color is the pepperoni on the top of the pizza?""]",214955005
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000190939.jpg""","""What items are on the main plate?""","[[{""id"": ""g0.7"", ""content"": ""sandwich and soup""}], [{""id"": ""g1.0"", ""content"": ""burger and potatoes""}]]","[""What items are on the front center plate?"", ""What items are on the left most plate?""]",190939007
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000412190.jpg""","""What kind of bottles are on the counter?""","[[{""id"": ""g0.3"", ""content"": ""jack daniel's""}], [{""id"": ""g1.5"", ""content"": ""cleaners""}]]","[""What kind of bottles are crowding the sink?"", ""What kind of utility bottles are on the counter?""]",412190000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000380034.jpg""","""What pattern is on the girls' dresses?""","[[{""id"": ""g0.4"", ""content"": ""squares""}], [{""id"": ""g1.1"", ""content"": ""solid""}]]","[""What pattern is on the nearest girl's dresses?"", ""What pattern is on the farthest girls' dresses?""]",380034002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000107109.jpg""","""What is out of focused here?""","[[{""id"": ""g0.4"", ""content"": ""window""}], [{""id"": ""g1.0"", ""content"": ""flowers""}], [{""id"": ""g2.0"", ""content"": ""light""}]]","[""What is out of focus on the right?"", ""What is out of focus on the table?"", ""What is bright and out of focus here?""]",107109016
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000429116.jpg""","""What team is the man holding the bat playing for?""","[[{""id"": ""g0.2"", ""content"": ""matadors""}], [{""id"": ""g1.1"", ""content"": ""yankees""}]]","[""What team is the man on the left holding the bat playing for?"", ""What team is the man on the right holding the bat playing for?""]",429116001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000179886.jpg""","""What kind of wood can you see?""","[[{""id"": ""g0.0"", ""content"": ""surfboard""}], [{""id"": ""g1.1"", ""content"": ""driftwood""}], [{""id"": ""g2.2"", ""content"": ""tree trunk""}]]","[""What kind of processed wood can you see?"", ""What kind of dead unprocessed wood can you see?"", ""What kind of living wood can you see?""]",179886002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000238006.jpg""","""Where was the picture taken?""","[[{""id"": ""g0.2"", ""content"": ""go mister""}], [{""id"": ""g1.3"", ""content"": ""korea""}], [{""id"": ""g2.0"", ""content"": ""outside""}]]","[""Which city was the picture taken by?"", ""In what country was the picture taken?"", ""Where in nature was the picture taken?""]",238006001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000304434.jpg""","""What is on the laptops display?""","[[{""id"": ""g0.1"", ""content"": ""blue screen""}], [{""id"": ""g1.0"", ""content"": ""games""}], [{""id"": ""g2.1"", ""content"": ""microsoft logo""}], [{""id"": ""g3.3"", ""content"": ""sign in page""}]]","[""What  color is on the laptops display?"", ""What is on the laptops display for?"", ""What is on the laptops displaying?"", ""What is on the laptops display indicating?""]",304434002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000434943.jpg""","""What are the wires overhead?""","[[{""id"": ""g0.5"", ""content"": ""power for electrical trains""}], [{""id"": ""g1.0"", ""content"": ""trains""}], [{""id"": ""g2.1"", ""content"": ""tower wires""}]]","[""What are the wires overhead used for?"", ""What are the wires overhead for?"", ""What are the wires overhead called?""]",434943002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000420544.jpg""","""How large would this bear be?""","[[{""id"": ""g0.1"", ""content"": ""250 lbs""}], [{""id"": ""g1.0"", ""content"": ""8 feet""}], [{""id"": ""g2.3"", ""content"": ""very""}]]","[""How large in weight would this bear be?"", ""How large in feet would this bear be?"", ""How large would this bear be in general?""]",420544001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000448944.jpg""","""Where are the pizza?""","[[{""id"": ""g0.0"", ""content"": ""kitchen""}], [{""id"": ""g1.8"", ""content"": ""on top of stove""}]]","[""Where in the house are the pizza?"", ""What is the pizza on?""]",448944007
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000426038.jpg""","""What bridge can be seen in the distance?""","[[{""id"": ""g0.6"", ""content"": ""brooklyn bridge""}], [{""id"": ""g1.0"", ""content"": ""london""}], [{""id"": ""g2.0"", ""content"": ""suspension""}]]","[""What bridge name can be seen in the distance?"", ""What city's bridge can be seen in the distance?"", ""What type of bridge can be seen in the distance?""]",426038003
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000390286.jpg""","""What kind of clothes are the toys wearing?""","[[{""id"": ""g0.3"", ""content"": ""knit""}], [{""id"": ""g1.0"", ""content"": ""woolen""}], [{""id"": ""g2.1"", ""content"": ""hats""}], [{""id"": ""g3.1"", ""content"": ""lace""}]]","[""What kind craft made the clothes the toys are wearing ?"", ""What kind of clothes material are the toys wearing?"", ""What kind of clothes are the toys wearing on their heads?"", ""What kind of clothes are some  the toys wearing called?""]",390286003
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000453968.jpg""","""What kind of top is she wearing?""","[[{""id"": ""g0.0"", ""content"": ""white""}], [{""id"": ""g1.2"", ""content"": ""button up top""}], [{""id"": ""g2.2"", ""content"": ""sweater""}], [{""id"": ""g3.0"", ""content"": ""long sleeve""}]]","[""What kind of top is she wearing colored?"", ""What kind of top is she wearing fastened by?"", ""What kind of top is she wearing called?"", ""What kind of  sleeve top is she wearing?""]",453968006
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000418141.jpg""","""Where is the fan?""","[[{""id"": ""g0.1"", ""content"": ""on table""}], [{""id"": ""g1.4"", ""content"": ""eft side of counter in kitchen""}]]","[""What is the fan on?"", ""Where is the fan in photo?""]",418141002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000170857.jpg""","""Where are the passengers?""","[[{""id"": ""g0.1"", ""content"": ""right""}], [{""id"": ""g1.2"", ""content"": ""waiting""}], [{""id"": ""g2.1"", ""content"": ""baggage""}], [{""id"": ""g3.0"", ""content"": ""airport""}]]","[""Where are the passengers in the photo?"", ""What are the passengers doing?"", ""What are the passengers waiting for?"", ""Where are the passengers located in city?""]",170857002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000309404.jpg""","""Who killed the dog cake?""","[[{""id"": ""g0.3"", ""content"": ""cielle""}], [{""id"": ""g1.2"", ""content"": ""big knife""}]]","[""Who killed the dog cake here?"", ""What killed the dog cake?""]",309404023
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000248141.jpg""","""What sport might he be involved in?""","[[{""id"": ""g0.4"", ""content"": ""bowling""}], [{""id"": ""g1.2"", ""content"": ""wii sports""}]]","[""What sport might he be involved in with her?"", ""What system might he be involved in?""]",248141002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000256098.jpg""","""What is this a photo of?""","[[{""id"": ""g0.5"", ""content"": ""edna texas""}], [{""id"": ""g1.0"", ""content"": ""farming business""}], [{""id"": ""g2.0"", ""content"": ""downtown""}], [{""id"": ""g3.0"", ""content"": ""apartments""}]]","[""What location is this a photo of?"", ""What business is this a photo of?"", ""Where is this a photo of in the city?"", ""What building is this a photo of?""]",256098001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000472432.jpg""","""Where is the white wine bottle?""","[[{""id"": ""g0.6"", ""content"": ""not visible""}], [{""id"": ""g1.0"", ""content"": ""empty""}]]","[""Where is the white wine bottle in photo?"", ""Where is the white wine bottle fill line?""]",472432002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000035884.jpg""","""What is the writing?""","[[{""id"": ""g0.7"", ""content"": ""note""}], [{""id"": ""g1.0"", ""content"": ""phone""}]]","[""What is the writing possibly?"", ""What is using for the writing?""]",35884005
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000222006.jpg""","""Why is the hydraulic pump on the street?""","[[{""id"": ""g0.3"", ""content"": ""fire""}], [{""id"": ""g1.0"", ""content"": ""abandoned gas station""}]]","[""For what purpose is the hydraulic pump on the street?"", ""Where is the hydraulic pump on the street?""]",222006012
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000438833.jpg""","""Which person is the frisbee being thrown at?""","[[{""id"": ""g0.4"", ""content"": ""person at left""}], [{""id"": ""g1.3"", ""content"": ""jumping one""}]]","[""Where is the person the frisbee being thrown at?"", ""Which person is the frisbee being thrown at identified as?""]",438833000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000037771.jpg""","""What is the job of the person in red?""","[[{""id"": ""g0.1"", ""content"": ""tour guide""}], [{""id"": ""g1.6"", ""content"": ""advertise""}], [{""id"": ""g2.0"", ""content"": ""bus driver""}]]","[""What is the job name of the person in red?"", ""What job is the person in red doing?"", ""What is the job of the person in red possibly?""]",37771003
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000027764.jpg""","""What make of motorcycle is that?""","[[{""id"": ""g0.4"", ""content"": ""suzuki""}], [{""id"": ""g1.1"", ""content"": ""dirt""}], [{""id"": ""g2.0"", ""content"": ""blue & white""}]]","[""What brand of motorcycle is that ?"", ""What type of motorcycle is that?"", ""What color of motorcycle is that?""]",27764009
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000004131.jpg""","""What is the job of the boy?""","[[{""id"": ""g0.0"", ""content"": ""infield""}], [{""id"": ""g1.5"", ""content"": ""pitcher""}], [{""id"": ""g2.0"", ""content"": ""baseball""}], [{""id"": ""g3.0"", ""content"": ""catch ball""}]]","[""What is the job location of the boy?"", ""What is the job position of the boy possibly?"", ""What sport is the job of the boy?"", ""What is the job duty of the boy?""]",4131007
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000426980.jpg""","""Where are the people sitting?""","[[{""id"": ""g0.2"", ""content"": ""campground""}], [{""id"": ""g1.6"", ""content"": ""under tree""}]]","[""Where are the people sitting in the countryside?"", ""Where are the people sitting outside?""]",426980001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000476738.jpg""","""What game is he playing?""","[[{""id"": ""g0.5"", ""content"": ""slot machines""}], [{""id"": ""g1.1"", ""content"": ""laptop""}]]","[""What game name is he playing?"", ""What game is he playing with?""]",476738003
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000485180.jpg""","""Where is this?""","[[{""id"": ""g0.3"", ""content"": ""concert""}], [{""id"": ""g1.0"", ""content"": ""africa""}], [{""id"": ""g2.1"", ""content"": ""street""}], [{""id"": ""g3.0"", ""content"": ""mall""}]]","[""Why is this?"", ""Which country is this?"", ""Is this inside or outside?"", ""Where is this located?""]",485180001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000014707.jpg""","""How is the plane flying?""","[[{""id"": ""g0.1"", ""content"": ""engines""}], [{""id"": ""g1.3"", ""content"": ""low""}], [{""id"": ""g2.1"", ""content"": ""in air""}]]","[""How is the plane flying possible?"", ""How high is the plane flying?"", ""Where is the plane flying?""]",14707007
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000041730.jpg""","""What kind of food is set out?""","[[{""id"": ""g0.1"", ""content"": ""japanese""}], [{""id"": ""g1.1"", ""content"": ""veggies, rice, orange, yogurt""}], [{""id"": ""g2.1"", ""content"": ""vegan""}], [{""id"": ""g3.0"", ""content"": ""stir fry""}], [{""id"": ""g4.0"", ""content"": ""healthy""}], [{""id"": ""g5.0"", ""content"": ""picnic""}]]","[""What ethnic kind of food is set out?"", ""What kind of foods are set out?"", ""What kind of food is set out without meat?"", ""What cooking style kind of food is set out?"", ""What medically kind of food is set out ?"", ""What kind of food is this set out for?""]",41730001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000127744.jpg""","""Where is the photographer standing?""","[[{""id"": ""g0.4"", ""content"": ""behind cat""}], [{""id"": ""g1.2"", ""content"": ""inside""}]]","[""Where is the photographer standing by cat?"", "" Is the photographer standing inside or out?""]",127744002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000142420.jpg""","""What type of vitamin is in the fridge?""","[[{""id"": ""g0.3"", ""content"": ""b""}], [{""id"": ""g1.0"", ""content"": ""bottle""}], [{""id"": ""g2.0"", ""content"": ""nature made""}], [{""id"": ""g3.0"", ""content"": ""yellow""}]]","[""What is the name of the type of vitamin in the fridge ?"", ""What type of vitamin container is in the fridge?"", ""What brand of vitamin is in the fridge?"", ""What color is the type of vitamin is in the fridge?""]",142420003
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000262239.jpg""","""Which person is in the black hat?""","[[{""id"": ""g0.0"", ""content"": ""man""}], [{""id"": ""g1.1"", ""content"": ""one on right""}], [{""id"": ""g2.1"", ""content"": ""sous chef""}]]","[""Which gender person is in the black hat?"", ""Where is the person is in the black hat?"", ""The person is in the black hat is called what?""]",262239001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000150546.jpg""","""Where is this bus likely to be located?""","[[{""id"": ""g0.3"", ""content"": ""england""}], [{""id"": ""g1.2"", ""content"": ""bus station""}], [{""id"": ""g2.0"", ""content"": ""outside""}]]","[""Where in the globe is this bus likely to be located?"", ""Where is this bus likely to be located at?"", ""Where is this bus likely to be located during the day?""]",150546000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000120595.jpg""","""Why do people put money in this machine?""","[[{""id"": ""g0.1"", ""content"": ""new beginning""}], [{""id"": ""g1.2"", ""content"": ""to pay for parking""}], [{""id"": ""g2.2"", ""content"": ""not parking meter""}]]","[""Why do people want to put money in this machine?"", ""Why might people accidentally put money in this machine?"", ""Why do people not put money in this machine?""]",120595001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000186671.jpg""","""What type of oven is in the kitchen?""","[[{""id"": ""g0.1"", ""content"": ""stone""}], [{""id"": ""g1.0"", ""content"": ""electric""}], [{""id"": ""g2.1"", ""content"": ""built-in""}], [{""id"": ""g3.2"", ""content"": ""dutch""}]]","[""What type of oven materials are seen is in the kitchen?"", ""What type of energy oven is in the kitchen?"", ""What type of oven is built in the kitchen?"", ""What type of oven name is in the kitchen?""]",186671000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000124992.jpg""","""Where is the stop sign?""","[[{""id"": ""g0.3"", ""content"": ""railroad track""}], [{""id"": ""g1.1"", ""content"": ""on pole""}], [{""id"": ""g2.1"", ""content"": ""in front""}]]","[""What is the stop sign near?"", ""What is the stop sign on?"", ""Where is the stop sign seen in the photo?""]",124992002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000444235.jpg""","""Where is this bus going?""","[[{""id"": ""g0.6"", ""content"": ""station""}], [{""id"": ""g1.1"", ""content"": ""around corner""}]]","[""Where is this bus going possibly?"", ""Which direction is this bus going ?""]",444235000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000421383.jpg""","""Where is the motorcycle parked?""","[[{""id"": ""g0.2"", ""content"": ""lot""}], [{""id"": ""g1.0"", ""content"": ""desert""}], [{""id"": ""g2.4"", ""content"": ""dirt lot""}]]","[""Where the motorcycle parked is called what?"", ""In what landscape is the motorcycle parked ?"", ""On wha is the motorcycle parked?""]",421383005
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000458654.jpg""","""What is being done to this animal?""","[[{""id"": ""g0.5"", ""content"": ""protecting""}], [{""id"": ""g1.1"", ""content"": ""slaughter""}]]","[""What is being done for this animal?"", ""What is being ready to be done to this animal?""]",458654006
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000387543.jpg""","""Where would you look in the picture for the local newspaper?""","[[{""id"": ""g0.0"", ""content"": ""right""}], [{""id"": ""g1.5"", ""content"": ""newspaper holder""}]]","[""Whichdirection would you look in the picture for the local newspaper?"", ""Where would you look in the picture for the local newspaper possibly?""]",387543001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000307136.jpg""","""How high is the water?""","[[{""id"": ""g0.6"", ""content"": ""2-3 inches""}], [{""id"": ""g1.0"", ""content"": ""rain water""}]]","[""How high is the water shown?"", ""How is the water?""]",307136002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000360737.jpg""","""What type of car is in the background?""","[[{""id"": ""g0.1"", ""content"": ""sedan""}], [{""id"": ""g1.2"", ""content"": ""white""}], [{""id"": ""g2.3"", ""content"": ""volvo""}]]","[""What style of car is in the background?"", ""What color of car is in the background?"", ""What brand of car is in the background?""]",360737024
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000434372.jpg""","""Who apt is this?""","[[{""id"": ""g0.4"", ""content"": ""no one""}], [{""id"": ""g1.2"", ""content"": ""it's store""}]]","[""Who apt is this a photo of?"", ""What kind of an apt is this?""]",434372003
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000016486.jpg""","""Where is the vintage automobile?""","[[{""id"": ""g0.6"", ""content"": ""field""}], [{""id"": ""g1.0"", ""content"": ""toronto""}]]","[""Where is the vintage automobile stopped?"", ""In which city is the vintage automobile?""]",16486003
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000443667.jpg""","""Where is the bus going?""","[[{""id"": ""g0.5"", ""content"": ""5th avenue""}], [{""id"": ""g1.0"", ""content"": ""south""}], [{""id"": ""g2.0"", ""content"": ""lgbt pride""}]]","[""Which street is the bus going to?"", ""Which direction is the bus going?"", ""What is the bus going to advertise?""]",443667009
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000402420.jpg""","""What time was the picture taken?""","[[{""id"": ""g0.3"", ""content"": ""noon""}], [{""id"": ""g1.0"", ""content"": ""dinner""}], [{""id"": ""g2.1"", ""content"": ""7""}]]","[""What time of day was the picture taken?"", ""What mealtime time was the picture taken?"", ""What actual time was the picture taken?""]",402420002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000140204.jpg""","""Where is the skateboard?""","[[{""id"": ""g0.2"", ""content"": ""under person's feet""}], [{""id"": ""g1.2"", ""content"": ""skate park""}], [{""id"": ""g2.1"", ""content"": ""ledge""}]]","[""Where is the person's skateboard ?"", ""Where is the skateboard being used?"", ""Where is the skateboard on the concrete?""]",140204002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000429319.jpg""","""What era was the photo taken?""","[[{""id"": ""g0.3"", ""content"": ""today""}], [{""id"": ""g1.3"", ""content"": ""90's""}]]","[""What era in time was the photo taken?"", ""What decade era was the photo taken?""]",429319006
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000145366.jpg""","""What are the ducks standing behind?""","[[{""id"": ""g0.2"", ""content"": ""building""}], [{""id"": ""g1.1"", ""content"": ""swan""}], [{""id"": ""g2.0"", ""content"": ""bushes""}], [{""id"": ""g3.1"", ""content"": ""bank""}]]","[""What structure are the ducks standing behind?"", ""Which other birds are the ducks standing behind?"", ""What are the ducks standing behind that is green?"", ""What are the ducks standing by?""]",145366002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000169763.jpg""","""Why is only part of the motorcycle visible?""","[[{""id"": ""g0.2"", ""content"": ""other part is behind hydrant""}], [{""id"": ""g1.0"", ""content"": ""engine""}], [{""id"": ""g2.3"", ""content"": ""all parts""}], [{""id"": ""g3.0"", ""content"": ""big""}]]","[""Why is only part of the motorcycle visible not blocked by?"", ""What is only part of the motorcycle visible?"", ""Which is the only part of the motorcycle visible?"", ""Why is only part of the motorcycle visible in the photo?""]",169763007
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000385704.jpg""","""What kind of car is behind the man?""","[[{""id"": ""g0.5"", ""content"": ""bmw""}], [{""id"": ""g1.0"", ""content"": ""black car""}], [{""id"": ""g2.1"", ""content"": ""sedan""}]]","[""What brand of car is behind the man?"", ""What color of car is behind the man?"", ""What type of car is behind the man?""]",385704000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000141766.jpg""","""What time of day is this?""","[[{""id"": ""g0.5"", ""content"": ""midday""}], [{""id"": ""g1.0"", ""content"": ""lunchtime""}]]","[""What time of the day is this?"", ""What mealtime of the day is this?""]",141766001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000259717.jpg""","""Where are they at?""","[[{""id"": ""g0.2"", ""content"": ""riverside""}], [{""id"": ""g1.3"", ""content"": ""dock""}], [{""id"": ""g2.0"", ""content"": ""china""}], [{""id"": ""g3.0"", ""content"": ""market""}]]","[""Where are they near?"", ""What are they on?"", ""Which country are they at?"", ""What are they at?""]",259717002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000429319.jpg""","""What kind of plane is it?""","[[{""id"": ""g0.0"", ""content"": ""decoration""}], [{""id"": ""g1.6"", ""content"": ""propeller""}]]","[""What kind of plane is it used for?"", ""What kind of  plane is it known by?""]",429319011
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000286673.jpg""","""Where is the pizza at?""","[[{""id"": ""g0.3"", ""content"": ""on tray""}], [{""id"": ""g1.2"", ""content"": ""in warmer""}], [{""id"": ""g2.0"", ""content"": ""restaurant""}], [{""id"": ""g3.0"", ""content"": ""kitchen""}]]","[""What is the pizza on?"", ""Where is the pizza seen at?"", ""Where is the pizza cooking located?"", ""Where is the pizza at in the building?""]",286673000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000250194.jpg""","""Where was the picture taken of the people?""","[[{""id"": ""g0.3"", ""content"": ""asia""}], [{""id"": ""g1.0"", ""content"": ""across street""}], [{""id"": ""g2.0"", ""content"": ""city""}], [{""id"": ""g3.0"", ""content"": ""outside""}], [{""id"": ""g4.1"", ""content"": ""guzura st""}]]","[""Where on earth was the picture taken of the people?"", ""From where was the picture taken of the people?"", ""Which landscape was the picture taken of the people?"", ""Was the picture taken of the people inside or outside?"", ""What is the street name where the picture taken of the people?""]",250194002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000237333.jpg""","""What are they on?""","[[{""id"": ""g0.0"", ""content"": ""bench""}], [{""id"": ""g1.2"", ""content"": ""patio""}], [{""id"": ""g2.1"", ""content"": ""table""}]]","[""What are they sitting on?"", ""Where are they?"", ""What are  they eating  on?""]",237333000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000277134.jpg""","""What kind of room is this?""","[[{""id"": ""g0.3"", ""content"": ""temple""}], [{""id"": ""g1.4"", ""content"": ""foyer""}]]","[""What kind of room is this located in?"", ""What kind of room is this called?""]",277134000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000034831.jpg""","""How are the curtains hung?""","[[{""id"": ""g0.5"", ""content"": ""rod""}], [{""id"": ""g1.0"", ""content"": ""up""}]]","[""What are the curtains hung on?"", ""Are the curtains hung up or are they  down?""]",34831008
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000354741.jpg""","""What mountain slope is this person snowboarding on?""","[[{""id"": ""g0.2"", ""content"": ""yosemite""}], [{""id"": ""g1.2"", ""content"": ""slight slope""}], [{""id"": ""g2.0"", ""content"": ""north""}]]","[""What is the mountain slope's nam this person snowboarding on?"", ""What mountain slope terrain is this person snowboarding on?"", ""What mountain slope direction is this person snowboarding on?""]",354741008
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000353634.jpg""","""Which bird looks about to take off from the ground?""","[[{""id"": ""g0.2"", ""content"": ""middle bird""}], [{""id"": ""g1.3"", ""content"": ""left 1""}]]","[""Which bird looks about to take off from the ground found?"", ""Where is the bird that looks about to take off from the ground?""]",353634008
