HITId,HITTypeId,Title,CreationTime,MaxAssignments,AssignmentDurationInSeconds,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.answerGroups,Input.answerQuestions,Input.imgUrl,Input.questionStr,Input.question_id,Answer.answer_groups,Answer.answer_questions,Answer.is_skip,Answer.skipCheck,Answer.skip_reason,Turkle.Username
515762,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24489,129,Fri Jun 24 15:52:05 UTC 2022,Fri Jun 24 15:52:12 UTC 2022,7,"[[{""id"": ""g0.3"", ""content"": ""jack daniel's""}], [{""id"": ""g1.5"", ""content"": ""cleaners""}]]","[""What kind of bottles are crowding the sink?"", ""What kind of utility bottles are on the counter?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000412190.jpg""","""What kind of bottles are on the counter?""",412190000,"[[{""id"":""g0.3"",""content"":""jack daniel's""}],[{""id"":""g1.5"",""content"":""cleaners""}]]","[""What kind of bottles are crowding the sink?"",""What kind of utility bottles are on the counter?""]",true,value,"[""\""A/M\"""", ""A/M"", ""A/M ""]",jgualla1
515763,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24490,129,Fri Jun 24 15:52:12 UTC 2022,Fri Jun 24 15:52:21 UTC 2022,9,"[[{""id"": ""g0.4"", ""content"": ""squares""}], [{""id"": ""g1.1"", ""content"": ""solid""}]]","[""What pattern is on the nearest girl's dresses?"", ""What pattern is on the farthest girls' dresses?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000380034.jpg""","""What pattern is on the girls' dresses?""",380034002,"[[{""id"":""g0.4"",""content"":""squares""}],[{""id"":""g1.1"",""content"":""solid""}]]","[""What pattern is on the nearest girl's dresses?"",""What pattern is on the farthest girls' dresses?""]",true,value,"[""\""A/M\"""", ""A/M"", ""A/M ""]",jgualla1
515764,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24491,129,Fri Jun 24 15:52:22 UTC 2022,Fri Jun 24 15:52:34 UTC 2022,12,"[[{""id"": ""g0.4"", ""content"": ""window""}], [{""id"": ""g1.0"", ""content"": ""flowers""}], [{""id"": ""g2.0"", ""content"": ""light""}]]","[""What is out of focus on the right?"", ""What is out of focus on the table?"", ""What is bright and out of focus here?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000107109.jpg""","""What is out of focused here?""",107109016,"[[{""id"":""g0.4"",""content"":""window""}],[{""id"":""g1.0"",""content"":""flowers""}],[{""id"":""g2.0"",""content"":""light""}]]","[""What is out of focus on the right?"",""What is out of focus on the table?"",""What is bright and out of focus here?""]",true,value,"[""\""A/M\"""", ""A/M"", ""A/M ""]",jgualla1
515765,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24492,129,Fri Jun 24 15:52:34 UTC 2022,Fri Jun 24 15:52:40 UTC 2022,6,"[[{""id"": ""g0.2"", ""content"": ""matadors""}], [{""id"": ""g1.1"", ""content"": ""yankees""}]]","[""What team is the man on the left holding the bat playing for?"", ""What team is the man on the right holding the bat playing for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000429116.jpg""","""What team is the man holding the bat playing for?""",429116001,"[[{""id"":""g0.2"",""content"":""matadors""}],[{""id"":""g1.1"",""content"":""yankees""}]]","[""What team is the man on the left holding the bat playing for?"",""What team is the man on the right holding the bat playing for?""]",true,value,"[""\""A/M\"""", ""A/M"", ""A/M ""]",jgualla1
515766,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24493,129,Fri Jun 24 15:52:40 UTC 2022,Fri Jun 24 15:59:40 UTC 2022,420,"[[{""id"": ""g0.0"", ""content"": ""surfboard""}], [{""id"": ""g1.1"", ""content"": ""driftwood""}], [{""id"": ""g2.2"", ""content"": ""tree trunk""}]]","[""What kind of processed wood can you see?"", ""What kind of dead unprocessed wood can you see?"", ""What kind of living wood can you see?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000179886.jpg""","""What kind of wood can you see?""",179886002,"[[{""id"":""g0.0"",""content"":""surfboard""}],[{""id"":""g1.1"",""content"":""driftwood""}],[{""id"":""g2.2"",""content"":""tree trunk""}]]","[""What kind of processed wood can you see?"",""What kind of dead unprocessed wood can you see?"",""What kind of living wood can you see?""]",true,value,"[""A/M.A/D"", ""A/M.A/D"", ""A/K. A/D""]",jgualla1
515767,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24494,129,Fri Jun 24 15:59:40 UTC 2022,Fri Jun 24 15:59:56 UTC 2022,16,"[[{""id"": ""g0.2"", ""content"": ""go mister""}], [{""id"": ""g1.3"", ""content"": ""korea""}], [{""id"": ""g2.0"", ""content"": ""outside""}]]","[""Which city was the picture taken by?"", ""In what country was the picture taken?"", ""Where in nature was the picture taken?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000238006.jpg""","""Where was the picture taken?""",238006001,"[[{""id"":""g0.2"",""content"":""go mister""}],[{""id"":""g1.3"",""content"":""korea""}],[{""id"":""g2.0"",""content"":""outside""}]]","[""Which city was the picture taken by?"",""In what country was the picture taken?"",""Where in nature was the picture taken?""]",true,value,"[""A/L"", ""A/L"", ""M/A. U""]",jgualla1
515768,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24495,129,Fri Jun 24 15:59:56 UTC 2022,Fri Jun 24 16:02:15 UTC 2022,139,"[[{""id"": ""g0.1"", ""content"": ""blue screen""}], [{""id"": ""g1.0"", ""content"": ""games""}], [{""id"": ""g2.1"", ""content"": ""microsoft logo""}], [{""id"": ""g3.3"", ""content"": ""sign in page""}]]","[""What  color is on the laptops display?"", ""What is on the laptops display for?"", ""What is on the laptops displaying?"", ""What is on the laptops display indicating?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000304434.jpg""","""What is on the laptops display?""",304434002,"[[{""id"":""g0.1"",""content"":""blue screen""}],[{""id"":""g1.0"",""content"":""games""}],[{""id"":""g2.1"",""content"":""microsoft logo""}],[{""id"":""g3.3"",""content"":""sign in page""}]]","[""What  color is on the laptops display?"",""What is on the laptops display for?"",""What is on the laptops displaying?"",""What is on the laptops display indicating?""]",true,value,"[""A/K"", ""A/K"", ""A/D. A/M. ""]",jgualla1
515769,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24496,129,Fri Jun 24 16:02:15 UTC 2022,Fri Jun 24 16:03:21 UTC 2022,66,"[[{""id"": ""g0.5"", ""content"": ""power for electrical trains""}], [{""id"": ""g1.0"", ""content"": ""trains""}], [{""id"": ""g2.1"", ""content"": ""tower wires""}]]","[""What are the wires overhead used for?"", ""What are the wires overhead for?"", ""What are the wires overhead called?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000434943.jpg""","""What are the wires overhead?""",434943002,"[[{""id"":""g0.5"",""content"":""power for electrical trains""}],[{""id"":""g1.0"",""content"":""trains""}],[{""id"":""g2.1"",""content"":""tower wires""}]]","[""What are the wires overhead used for?"",""What are the wires overhead for?"",""What are the wires overhead called?""]",true,value,"[""\""A/K.A/D\"""", ""A/K.A/D"", ""A/D. A/K. ""]",jgualla1
515770,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24497,129,Fri Jun 24 16:03:21 UTC 2022,Fri Jun 24 16:03:54 UTC 2022,33,"[[{""id"": ""g0.1"", ""content"": ""250 lbs""}], [{""id"": ""g1.0"", ""content"": ""8 feet""}], [{""id"": ""g2.3"", ""content"": ""very""}]]","[""How large in weight would this bear be?"", ""How large in feet would this bear be?"", ""How large would this bear be in general?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000420544.jpg""","""How large would this bear be?""",420544001,"[[{""id"":""g0.1"",""content"":""250 lbs""}],[{""id"":""g1.0"",""content"":""8 feet""}],[{""id"":""g2.3"",""content"":""very""}]]","[""How large in weight would this bear be?"",""How large in feet would this bear be?"",""How large would this bear be in general?""]",true,value,"[""~"", ""~"", ""A/K. U""]",jgualla1
515771,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24498,129,Fri Jun 24 16:03:54 UTC 2022,Fri Jun 24 16:04:03 UTC 2022,9,"[[{""id"": ""g0.0"", ""content"": ""kitchen""}], [{""id"": ""g1.8"", ""content"": ""on top of stove""}]]","[""Where in the house are the pizza?"", ""What is the pizza on?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000448944.jpg""","""Where are the pizza?""",448944007,"[[{""id"":""g0.0"",""content"":""kitchen""}],[{""id"":""g1.8"",""content"":""on top of stove""}]]","[""Where in the house are the pizza?"",""What is the pizza on?""]",true,value,"[""\""A/L\"""", ""A/L"", ""A/L ""]",jgualla1
515772,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24499,129,Fri Jun 24 16:04:04 UTC 2022,Fri Jun 24 16:11:25 UTC 2022,441,"[[{""id"": ""g0.6"", ""content"": ""brooklyn bridge""}], [{""id"": ""g1.0"", ""content"": ""london""}], [{""id"": ""g2.0"", ""content"": ""suspension""}]]","[""What bridge name can be seen in the distance?"", ""What city's bridge can be seen in the distance?"", ""What type of bridge can be seen in the distance?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000426038.jpg""","""What bridge can be seen in the distance?""",426038003,"[[{""id"":""g0.6"",""content"":""brooklyn bridge""}],[{""id"":""g1.0"",""content"":""london""}],[{""id"":""g2.0"",""content"":""suspension""}]]","[""What bridge name can be seen in the distance?"",""What city's bridge can be seen in the distance?"",""What type of bridge can be seen in the distance?""]",true,value,"[""U.M/A.A/K"", ""U.M/A.A/K"", ""A/K. ""]",jgualla1
515773,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24500,129,Fri Jun 24 16:11:25 UTC 2022,Fri Jun 24 16:12:16 UTC 2022,51,"[[{""id"": ""g0.3"", ""content"": ""knit""}], [{""id"": ""g1.0"", ""content"": ""woolen""}], [{""id"": ""g2.1"", ""content"": ""hats""}], [{""id"": ""g3.1"", ""content"": ""lace""}]]","[""What kind craft made the clothes the toys are wearing ?"", ""What kind of clothes material are the toys wearing?"", ""What kind of clothes are the toys wearing on their heads?"", ""What kind of clothes are some  the toys wearing called?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000390286.jpg""","""What kind of clothes are the toys wearing?""",390286003,"[[{""id"":""g0.3"",""content"":""knit""}],[{""id"":""g1.0"",""content"":""woolen""}],[{""id"":""g2.1"",""content"":""hats""}],[{""id"":""g3.1"",""content"":""lace""}]]","[""What kind craft made the clothes the toys are wearing ?"",""What kind of clothes material are the toys wearing?"",""What kind of clothes are the toys wearing on their heads?"",""What kind of clothes are some  the toys wearing called?""]",true,value,"[""A/M.A/K"", ""A/M.A/K"", ""A/K ""]",jgualla1
515774,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24501,129,Fri Jun 24 16:12:16 UTC 2022,Fri Jun 24 16:12:38 UTC 2022,22,"[[{""id"": ""g0.0"", ""content"": ""white""}], [{""id"": ""g1.2"", ""content"": ""button up top""}], [{""id"": ""g2.2"", ""content"": ""sweater""}], [{""id"": ""g3.0"", ""content"": ""long sleeve""}]]","[""What kind of top is she wearing colored?"", ""What kind of top is she wearing fastened by?"", ""What kind of top is she wearing called?"", ""What kind of  sleeve top is she wearing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000453968.jpg""","""What kind of top is she wearing?""",453968006,"[[{""id"":""g0.0"",""content"":""white""}],[{""id"":""g1.2"",""content"":""button up top""}],[{""id"":""g2.2"",""content"":""sweater""}],[{""id"":""g3.0"",""content"":""long sleeve""}]]","[""What kind of top is she wearing colored?"",""What kind of top is she wearing fastened by?"",""What kind of top is she wearing called?"",""What kind of  sleeve top is she wearing?""]",true,value,"[""A/K"", ""A/K"", ""All answer the same question""]",jgualla1
515775,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24502,129,Fri Jun 24 16:12:38 UTC 2022,Fri Jun 24 16:12:47 UTC 2022,9,"[[{""id"": ""g0.1"", ""content"": ""on table""}], [{""id"": ""g1.4"", ""content"": ""eft side of counter in kitchen""}]]","[""What is the fan on?"", ""Where is the fan in photo?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000418141.jpg""","""Where is the fan?""",418141002,"[[{""id"":""g0.1"",""content"":""on table""}],[{""id"":""g1.4"",""content"":""eft side of counter in kitchen""}]]","[""What is the fan on?"",""Where is the fan in photo?""]",true,value,"[""\""A/L\"""", ""A/L"", ""A/L ""]",jgualla1
515776,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24503,129,Fri Jun 24 16:12:47 UTC 2022,Fri Jun 24 16:13:23 UTC 2022,36,"[[{""id"": ""g0.1"", ""content"": ""right""}], [{""id"": ""g1.2"", ""content"": ""waiting""}], [{""id"": ""g2.1"", ""content"": ""baggage""}], [{""id"": ""g3.0"", ""content"": ""airport""}]]","[""Where are the passengers in the photo?"", ""What are the passengers doing?"", ""What are the passengers waiting for?"", ""Where are the passengers located in city?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000170857.jpg""","""Where are the passengers?""",170857002,"[[{""id"":""g0.1"",""content"":""right""}],[{""id"":""g1.2"",""content"":""waiting""}],[{""id"":""g2.1"",""content"":""baggage""}],[{""id"":""g3.0"",""content"":""airport""}]]","[""Where are the passengers in the photo?"",""What are the passengers doing?"",""What are the passengers waiting for?"",""Where are the passengers located in city?""]",true,value,"[""\""A/M.A/L\"""", ""A/M.A/L"", ""A/L. A/M""]",jgualla1
515777,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24504,129,Fri Jun 24 16:13:23 UTC 2022,Fri Jun 24 16:13:31 UTC 2022,8,"[[{""id"": ""g0.3"", ""content"": ""cielle""}], [{""id"": ""g1.2"", ""content"": ""big knife""}]]","[""Who killed the dog cake here?"", ""What killed the dog cake?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000309404.jpg""","""Who killed the dog cake?""",309404023,"[[{""id"":""g0.3"",""content"":""cielle""}],[{""id"":""g1.2"",""content"":""big knife""}]]","[""Who killed the dog cake here?"",""What killed the dog cake?""]",true,value,"[""\""~\"""", ""~"", ""~ (guessing from partial info)""]",jgualla1
515778,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24505,129,Fri Jun 24 16:13:31 UTC 2022,Fri Jun 24 16:13:47 UTC 2022,16,"[[{""id"": ""g0.4"", ""content"": ""bowling""}], [{""id"": ""g1.2"", ""content"": ""wii sports""}]]","[""What sport might he be involved in with her?"", ""What system might he be involved in?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000248141.jpg""","""What sport might he be involved in?""",248141002,"[[{""id"":""g0.4"",""content"":""bowling""}],[{""id"":""g1.2"",""content"":""wii sports""}]]","[""What sport might he be involved in with her?"",""What system might he be involved in?""]",true,value,"[""U.M/B"", ""U.M/B"", ""~ (different level of granularity?) ""]",jgualla1
515779,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24506,129,Fri Jun 24 16:13:47 UTC 2022,Fri Jun 24 16:13:56 UTC 2022,9,"[[{""id"": ""g0.5"", ""content"": ""edna texas""}], [{""id"": ""g1.0"", ""content"": ""farming business""}], [{""id"": ""g2.0"", ""content"": ""downtown""}], [{""id"": ""g3.0"", ""content"": ""apartments""}]]","[""What location is this a photo of?"", ""What business is this a photo of?"", ""Where is this a photo of in the city?"", ""What building is this a photo of?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000256098.jpg""","""What is this a photo of?""",256098001,"[[{""id"":""g0.5"",""content"":""edna texas""}],[{""id"":""g1.0"",""content"":""farming business""}],[{""id"":""g2.0"",""content"":""downtown""}],[{""id"":""g3.0"",""content"":""apartments""}]]","[""What location is this a photo of?"",""What business is this a photo of?"",""Where is this a photo of in the city?"",""What building is this a photo of?""]",true,value,"[""A/K.A/M"", ""A/K"", ""A/K.A/M""]",jgualla1
