imgUrl,questionStr,answerGroups,answerQuestions,question_id
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000149739.jpg""","""Why is the player celebrating?""","[[{""id"": ""g0.0"", ""content"": ""home run""}, {""id"": ""g0.1"", ""content"": ""hit home run""}], [{""id"": ""g1.0"", ""content"": ""won game""}, {""id"": ""g1.1"", ""content"": ""winning game""}, {""id"": ""g1.2"", ""content"": ""he won""}, {""id"": ""g1.3"", ""content"": ""team won pennant""}, {""id"": ""g1.4"", ""content"": ""his team won""}]]","[""Why is the player celebrating?"", ""Why is the player celebrating?""]",149739002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000016364.jpg""","""Why aren't people in the streets?""","[[{""id"": ""g0.0"", ""content"": ""late at night""}, {""id"": ""g0.1"", ""content"": ""night""}, {""id"": ""g0.2"", ""content"": ""night time""}], [{""id"": ""g1.0"", ""content"": ""it's night""}, {""id"": ""g1.1"", ""content"": ""it's night time""}, {""id"": ""g1.2"", ""content"": ""its dark""}, {""id"": ""g1.3"", ""content"": ""it's late at night""}, {""id"": ""g1.4"", ""content"": ""it's dark""}]]","[""Why aren't people in the streets?"", ""Why aren't people in the streets?""]",16364001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000165829.jpg""","""What is the color of the second box car?""","[[{""id"": ""g0.0"", ""content"": ""white""}], [{""id"": ""g1.0"", ""content"": ""brown""}]]","[""What is the color of the second box car?"", ""What is the color of the second box car?""]",165829001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000170107.jpg""","""Where is a spoon?""","[[{""id"": ""g0.0"", ""content"": ""beside cup""}, {""id"": ""g0.1"", ""content"": ""cup plate""}], [{""id"": ""g1.0"", ""content"": ""next to coffee""}, {""id"": ""g1.1"", ""content"": ""next to tea""}], [{""id"": ""g2.0"", ""content"": ""by coffee mug""}, {""id"": ""g2.1"", ""content"": ""by coffee""}], [{""id"": ""g3.0"", ""content"": ""saucer""}], [{""id"": ""g4.0"", ""content"": ""on saucer""}, {""id"": ""g4.1"", ""content"": ""on plate by teacup""}]]","[""Where is a spoon?"", ""Where is a spoon?"", ""Where is a spoon?"", ""Where is a spoon?"", ""Where is a spoon?""]",170107002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000172475.jpg""","""Where are the bags placed?""","[[{""id"": ""g0.0"", ""content"": ""ground""}], [{""id"": ""g1.0"", ""content"": ""sidewalk""}, {""id"": ""g1.1"", ""content"": ""on sidewalk""}], [{""id"": ""g2.0"", ""content"": ""road""}], [{""id"": ""g3.0"", ""content"": ""on floor""}, {""id"": ""g3.1"", ""content"": ""on carpeted floor""}], [{""id"": ""g4.0"", ""content"": ""floor""}]]","[""Where are the bags placed?"", ""Where are the bags placed?"", ""Where are the bags placed?"", ""Where are the bags placed?"", ""Where are the bags placed?""]",172475009
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000174667.jpg""","""What color is the picture?""","[[{""id"": ""g0.0"", ""content"": ""orange""}, {""id"": ""g0.1"", ""content"": ""brown, white, orange""}], [{""id"": ""g1.0"", ""content"": ""brown""}, {""id"": ""g1.1"", ""content"": ""orange white brown""}, {""id"": ""g1.2"", ""content"": ""orange and white""}, {""id"": ""g1.3"", ""content"": ""white""}, {""id"": ""g1.4"", ""content"": ""colored""}]]","[""What color is the picture?"", ""What color is the picture?""]",174667001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000176087.jpg""","""Where is a silver ladder?""","[[{""id"": ""g0.0"", ""content"": ""near shed""}, {""id"": ""g0.1"", ""content"": ""side of truck""}, {""id"": ""g0.2"", ""content"": ""front of cylinder""}, {""id"": ""g0.3"", ""content"": ""behind truck""}], [{""id"": ""g1.0"", ""content"": ""none""}, {""id"": ""g1.1"", ""content"": ""no ladder""}, {""id"": ""g1.2"", ""content"": ""nowhere""}, {""id"": ""g1.3"", ""content"": ""i don't see one""}]]","[""Where is a silver ladder?"", ""Where is a silver ladder?""]",176087007
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000217591.jpg""","""What color are the boy's shoes?""","[[{""id"": ""g0.0"", ""content"": ""can't see them""}, {""id"": ""g0.1"", ""content"": ""i can't tell""}], [{""id"": ""g1.0"", ""content"": ""shoes are not visible""}, {""id"": ""g1.1"", ""content"": ""no shoes""}], [{""id"": ""g2.0"", ""content"": ""none""}, {""id"": ""g2.1"", ""content"": ""no shown""}], [{""id"": ""g3.0"", ""content"": ""black""}], [{""id"": ""g4.0"", ""content"": ""white""}]]","[""What color are the boy's shoes?"", ""What color are the boy's shoes?"", ""What color are the boy's shoes?"", ""What color are the boy's shoes?"", ""What color are the boy's shoes?""]",217591002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000219173.jpg""","""Why is the sign leaning to the left?""","[[{""id"": ""g0.0"", ""content"": ""crooked camera""}, {""id"": ""g0.1"", ""content"": ""picture crooked""}, {""id"": ""g0.2"", ""content"": ""camera was crooked""}, {""id"": ""g0.3"", ""content"": ""pictures crooked""}], [{""id"": ""g1.0"", ""content"": ""picture is taken sideways""}, {""id"": ""g1.1"", ""content"": ""yes""}, {""id"": ""g1.2"", ""content"": ""picture was taken at angle""}, {""id"": ""g1.3"", ""content"": ""photo taken on angle""}, {""id"": ""g1.4"", ""content"": ""camera angle makes it appear so""}]]","[""Why is the sign leaning to the left?"", ""Why is the sign leaning to the left?""]",219173000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000227713.jpg""","""What color is her dress?""","[[{""id"": ""g0.0"", ""content"": ""purple""}, {""id"": ""g0.1"", ""content"": ""pink""}, {""id"": ""g0.2"", ""content"": ""fuschia""}], [{""id"": ""g1.0"", ""content"": ""red""}, {""id"": ""g1.1"", ""content"": ""pink, black, blue, white""}, {""id"": ""g1.2"", ""content"": ""pink, blue, black and white""}, {""id"": ""g1.3"", ""content"": ""pink blue white and black""}, {""id"": ""g1.4"", ""content"": ""pink, white , black, and blue""}]]","[""What color is her dress?"", ""What color is her dress?""]",227713000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000230655.jpg""","""What color are his boots?""","[[{""id"": ""g0.0"", ""content"": ""black""}], [{""id"": ""g1.0"", ""content"": ""blue""}, {""id"": ""g1.1"", ""content"": ""gray""}]]","[""What color are his boots?"", ""What color are his boots?""]",230655007
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000254210.jpg""","""What is the woman holding in her right hand?""","[[{""id"": ""g0.0"", ""content"": ""controller""}, {""id"": ""g0.1"", ""content"": ""wii controller""}], [{""id"": ""g1.0"", ""content"": ""remote""}, {""id"": ""g1.1"", ""content"": ""remote control""}], [{""id"": ""g2.0"", ""content"": ""wiimote""}], [{""id"": ""g3.0"", ""content"": ""wii remote""}], [{""id"": ""g4.0"", ""content"": ""game controller""}, {""id"": ""g4.1"", ""content"": ""video game console""}]]","[""What is the woman holding in her right hand?"", ""What is the woman holding in her right hand?"", ""What is the woman holding in her right hand?"", ""What is the woman holding in her right hand?"", ""What is the woman holding in her right hand?""]",254210022
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000025515.jpg""","""Where is the electrical outlet?""","[[{""id"": ""g0.0"", ""content"": ""in wall""}, {""id"": ""g0.1"", ""content"": ""wall""}, {""id"": ""g0.2"", ""content"": ""on wall""}], [{""id"": ""g1.0"", ""content"": ""next to parakeet tail on right wall""}, {""id"": ""g1.1"", ""content"": ""right""}, {""id"": ""g1.2"", ""content"": ""on right""}, {""id"": ""g1.3"", ""content"": ""below bird""}, {""id"": ""g1.4"", ""content"": ""bottom right of photo""}]]","[""Where is the electrical outlet?"", ""Where is the electrical outlet?""]",25515000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000261271.jpg""","""Are the legs in the top picture the legs of the woman in the bottom picture?""","[[{""id"": ""g0.0"", ""content"": ""probably""}, {""id"": ""g0.1"", ""content"": ""yes""}], [{""id"": ""g1.0"", ""content"": ""no""}]]","[""Are the legs in the top picture the legs of the woman in the bottom picture?"", ""Are the legs in the top picture the legs of the woman in the bottom picture?""]",261271005
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000265051.jpg""","""Is that a man or woman?""","[[{""id"": ""g0.0"", ""content"": ""man""}], [{""id"": ""g1.0"", ""content"": ""woman""}]]","[""Is that a man or woman?"", ""Is that a man or woman?""]",265051013
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000270184.jpg""","""What color is the plane in the picture?""","[[{""id"": ""g0.0"", ""content"": ""blue and white""}], [{""id"": ""g1.0"", ""content"": ""blue""}]]","[""What color is the plane in the picture?"", ""What color is the plane in the picture?""]",270184001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000279073.jpg""","""What is the color of the women's hair?""","[[{""id"": ""g0.0"", ""content"": ""black""}], [{""id"": ""g1.0"", ""content"": ""brown""}, {""id"": ""g1.1"", ""content"": ""dark brown""}]]","[""What is the color of the women's hair?"", ""What is the color of the women's hair?""]",279073000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000279241.jpg""","""What is the standing girl's toothbrush point towards?""","[[{""id"": ""g0.0"", ""content"": ""friend's head""}, {""id"": ""g0.1"", ""content"": ""head""}, {""id"": ""g0.2"", ""content"": ""her head""}, {""id"": ""g0.3"", ""content"": ""girl's head""}], [{""id"": ""g1.0"", ""content"": ""other girl""}, {""id"": ""g1.1"", ""content"": ""other girl's head below""}, {""id"": ""g1.2"", ""content"": ""other girl's head""}]]","[""What is the standing girl's toothbrush point towards?"", ""What is the standing girl's toothbrush point towards?""]",279241000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000300571.jpg""","""Is the toilet seat lid up or down?""","[[{""id"": ""g0.0"", ""content"": ""up""}], [{""id"": ""g1.0"", ""content"": ""down""}]]","[""Is the toilet seat lid up or down?"", ""Is the toilet seat lid up or down?""]",300571000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000303892.jpg""","""What is the purpose of this structure?""","[[{""id"": ""g0.0"", ""content"": ""apartment and""}, {""id"": ""g0.1"", ""content"": ""apartments""}], [{""id"": ""g1.0"", ""content"": ""office buildings""}, {""id"": ""g1.1"", ""content"": ""office""}], [{""id"": ""g2.0"", ""content"": ""offices""}], [{""id"": ""g3.0"", ""content"": ""housing""}], [{""id"": ""g4.0"", ""content"": ""living""}]]","[""What is the purpose of this structure?"", ""What is the purpose of this structure?"", ""What is the purpose of this structure?"", ""What is the purpose of this structure?"", ""What is the purpose of this structure?""]",303892002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000318850.jpg""","""How old is this pump?""","[[{""id"": ""g0.0"", ""content"": ""old""}, {""id"": ""g0.1"", ""content"": ""very old""}, {""id"": ""g0.2"", ""content"": ""older""}], [{""id"": ""g1.0"", ""content"": ""10 years""}, {""id"": ""g1.1"", ""content"": ""10""}, {""id"": ""g1.2"", ""content"": ""30 years""}, {""id"": ""g1.3"", ""content"": ""20 years""}]]","[""How old is this pump?"", ""How old is this pump?""]",318850001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000405041.jpg""","""Where is the luggage?""","[[{""id"": ""g0.0"", ""content"": ""it is in departure area""}, {""id"": ""g0.1"", ""content"": ""on floor""}, {""id"": ""g0.2"", ""content"": ""sitting""}, {""id"": ""g0.3"", ""content"": ""bottom right""}, {""id"": ""g0.4"", ""content"": ""on right in front""}], [{""id"": ""g1.0"", ""content"": ""in airport""}, {""id"": ""g1.1"", ""content"": ""airport""}, {""id"": ""g1.2"", ""content"": ""airport terminal""}]]","[""Where is the luggage?"", ""Where is the luggage?""]",405041002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000297043.jpg""","""Where is the woman staring?""","[[{""id"": ""g0.0"", ""content"": ""to left""}], [{""id"": ""g1.0"", ""content"": ""in ir""}], [{""id"": ""g2.0"", ""content"": ""left""}], [{""id"": ""g3.0"", ""content"": ""yes""}], [{""id"": ""g4.0"", ""content"": ""wall""}], [{""id"": ""g5.0"", ""content"": ""forward""}], [{""id"": ""g6.0"", ""content"": ""outside""}]]","[""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?""]",297043005
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000459848.jpg""","""Where is the train?""","[[{""id"": ""g0.0"", ""content"": ""station""}], [{""id"": ""g1.0"", ""content"": ""terminal""}], [{""id"": ""g2.0"", ""content"": ""track""}, {""id"": ""g2.1"", ""content"": ""on tracks""}, {""id"": ""g2.2"", ""content"": ""on track""}], [{""id"": ""g3.0"", ""content"": ""train depot""}, {""id"": ""g3.1"", ""content"": ""train station""}], [{""id"": ""g4.0"", ""content"": ""at station""}]]","[""Where is the train?"", ""Where is the train?"", ""Where is the train?"", ""Where is the train?"", ""Where is the train?""]",459848003
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000321960.jpg""","""Where is the phone?""","[[{""id"": ""g0.0"", ""content"": ""on laptop""}, {""id"": ""g0.1"", ""content"": ""on right laptop""}], [{""id"": ""g1.0"", ""content"": ""there is none""}], [{""id"": ""g2.0"", ""content"": ""on computer""}], [{""id"": ""g3.0"", ""content"": ""na""}], [{""id"": ""g4.0"", ""content"": ""on table""}], [{""id"": ""g5.0"", ""content"": ""wall""}]]","[""Where is the phone?"", ""Where is the phone?"", ""Where is the phone?"", ""Where is the phone?"", ""Where is the phone?"", ""Where is the phone?""]",321960001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000481820.jpg""","""What color are the flowers?""","[[{""id"": ""g0.0"", ""content"": ""yellow red and orange""}, {""id"": ""g0.1"", ""content"": ""red, yellow, and orange""}, {""id"": ""g0.2"", ""content"": ""yellow, orange and red""}], [{""id"": ""g1.0"", ""content"": ""yellow,red,orange""}, {""id"": ""g1.1"", ""content"": ""red and yellow""}, {""id"": ""g1.2"", ""content"": ""red orange yellow""}, {""id"": ""g1.3"", ""content"": ""yellow red and orange""}], [{""id"": ""g2.0"", ""content"": ""yellow, orange, and red""}]]","[""What color are the flowers?"", ""What color are the flowers?"", ""What color are the flowers?""]",481820007
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000139390.jpg""","""Where is the bus?""","[[{""id"": ""g0.0"", ""content"": ""on street""}, {""id"": ""g0.1"", ""content"": ""in street""}, {""id"": ""g0.2"", ""content"": ""parked on street""}], [{""id"": ""g1.0"", ""content"": ""in front of brick building""}, {""id"": ""g1.1"", ""content"": ""on side of road""}, {""id"": ""g1.2"", ""content"": ""side of street parked""}], [{""id"": ""g2.0"", ""content"": ""street""}], [{""id"": ""g3.0"", ""content"": ""travel bus""}]]","[""Where is the bus?"", ""Where is the bus?"", ""Where is the bus?"", ""Where is the bus?""]",139390001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000177837.jpg""","""What kind of bird is this?""","[[{""id"": ""g0.0"", ""content"": ""no bird""}, {""id"": ""g0.1"", ""content"": ""not bird""}], [{""id"": ""g1.0"", ""content"": ""snake""}], [{""id"": ""g2.0"", ""content"": ""fake""}], [{""id"": ""g3.0"", ""content"": ""swann""}], [{""id"": ""g4.0"", ""content"": ""swan""}], [{""id"": ""g5.0"", ""content"": ""towel""}]]","[""What kind of bird is this?"", ""What kind of bird is this?"", ""What kind of bird is this?"", ""What kind of bird is this?"", ""What kind of bird is this?"", ""What kind of bird is this?""]",177837002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000265967.jpg""","""What kind of event is this?""","[[{""id"": ""g0.0"", ""content"": ""car show""}, {""id"": ""g0.1"", ""content"": ""old car show""}], [{""id"": ""g1.0"", ""content"": ""bike show""}, {""id"": ""g1.1"", ""content"": ""classic motorcycle show""}, {""id"": ""g1.2"", ""content"": ""motorcycle show""}], [{""id"": ""g2.0"", ""content"": ""picnic""}], [{""id"": ""g3.0"", ""content"": ""motorcycle""}], [{""id"": ""g4.0"", ""content"": ""race""}]]","[""What kind of event is this?"", ""What kind of event is this?"", ""What kind of event is this?"", ""What kind of event is this?"", ""What kind of event is this?""]",265967000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000289583.jpg""","""What is on the table?""","[[{""id"": ""g0.0"", ""content"": ""bear pins""}], [{""id"": ""g1.0"", ""content"": ""toys""}], [{""id"": ""g2.0"", ""content"": ""teddy bears""}, {""id"": ""g2.1"", ""content"": ""tiny teddy bears""}, {""id"": ""g2.2"", ""content"": ""teddy bear""}, {""id"": ""g2.3"", ""content"": ""teddy bear clips""}], [{""id"": ""g3.0"", ""content"": ""bears""}], [{""id"": ""g4.0"", ""content"": ""stuffed bears""}, {""id"": ""g4.1"", ""content"": ""stuffed animals""}]]","[""What is on the table?"", ""What is on the table?"", ""What is on the table?"", ""What is on the table?"", ""What is on the table?""]",289583000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000385276.jpg""","""Where is the knife?""","[[{""id"": ""g0.0"", ""content"": ""in butter tray""}, {""id"": ""g0.1"", ""content"": ""next to butter""}, {""id"": ""g0.2"", ""content"": ""with butter""}, {""id"": ""g0.3"", ""content"": ""beside butter""}, {""id"": ""g0.4"", ""content"": ""by butter""}], [{""id"": ""g1.0"", ""content"": ""butter""}], [{""id"": ""g2.0"", ""content"": ""on table""}]]","[""Where is the knife?"", ""Where is the knife?"", ""Where is the knife?""]",385276000
